ID,intercept,PE,blockCond,modRU,modSurp,modSurp*blockCond,hit,UP
2,1,-3.13859430570908,0,0.405005651706276,0.107009757460818,0,-0.38125,1
2,1,0.0344907819059266,0,0.39357853695756,-0.0253222010146219,-0,0.61875,1
2,1,0.140718314146067,0,0.293729549028939,-0.0946971036644428,-0,0.61875,1
2,1,-0.092645505863656,0,0.0572103066272382,-0.118330326917494,-0,0.61875,1
2,1,0.122249397854604,0,-0.0361164586395831,-0.121503218918496,-0,0.61875,1
2,1,0.784306752484142,0,-0.0602029469693636,-0.0348540980523088,-0,-0.38125,1
2,1,-0.102336238786242,0,-0.019111172061446,-0.121246374988969,-0,-0.38125,1
2,1,0.328982932055193,0,-0.0559312889010224,-0.114685564518247,-0,-0.38125,1
2,1,0.164588547777465,0,-0.0620591831634759,-0.121411431832188,-0,-0.38125,1
2,1,0.475131566894195,0,-0.0666154212515986,-0.102866089307312,-0,0.61875,1
2,1,2.42402368581375,0,-0.0592582300203067,0.846365317104822,0,-0.38125,1
2,1,2.0462716067434,0,0.0364470315567238,0.836175936435086,0,-0.38125,1
2,1,-0.405736102057152,0,0.114465104995961,-0.105700549439036,-0,-0.38125,1
2,1,-0.266560880077505,0,-0.0111060836929738,-0.116636348896543,-0,-0.38125,1
2,1,-1.93557045512158,0,-0.0515389590644896,0.841340682923022,0,-0.38125,1
2,1,0.165569238769671,0,0.0482430110049868,-0.117555215739529,-0,0.61875,1
2,1,0.0352538975488628,0,-0.0376682145654276,-0.12250129183164,-0,0.61875,1
2,1,0.0952174953807328,0,-0.0610384194093243,-0.122693662561506,-0,0.61875,1
2,1,1.27384778340105,0,-0.0668868251859565,0.453921057426525,0,-0.38125,1
2,1,1.41583738866417,0,0.123269476472193,0.272470726907979,0,-0.38125,1
2,1,0.584496353081994,0,0.230929112230798,-0.0892773896732198,-0,-0.38125,1
2,1,0.936229301995208,0,0.0471008859073523,-0.00244709286501887,-0,-0.38125,1
2,1,-0.254639706368453,0,0.0550646274600782,-0.114825952792118,-0,0.61875,1
2,1,-0.0904397364017484,0,-0.0340847890320547,-0.121907374112087,-0,-0.38125,1
2,1,-1.0628359132706,0,-0.0598919199988426,0.160003786618663,0,-0.38125,1
2,1,-0.384005396514349,0,0.0713967382548751,-0.108407114430322,-0,-0.38125,1
2,1,0.580721449215802,0,-0.0249207123697098,-0.0897731130227181,-0,-0.38125,1
2,1,-0.18998276821472,0,-0.0392449913500129,-0.120081225136249,-0,0.61875,1
2,1,-0.141158533482674,0,-0.0603162644659997,-0.121888788026502,-0,0.61875,1
2,1,0.634112419906048,0,-0.0663756405979384,-0.0780651617608525,-0,-0.38125,1
2,1,-0.284596645763803,0,-0.0460413946099887,-0.116781064382411,-0,-0.38125,1
2,1,0.297200199032979,0,-0.0604780359746717,-0.116501146759291,-0,-0.38125,1
2,1,-0.495980848754378,0,-0.0640842570388828,-0.100489653514662,-0,-0.38125,1
2,1,-0.184331611838003,0,-0.0573185396929394,-0.120762714842093,-0,0.61875,1
2,1,0.393170338002612,0,-0.0651481582374028,-0.110496984699696,-0,-0.38125,1
2,1,0.224153633444617,0,-0.0625573713409043,-0.11965828170611,-0,0.61875,1
2,1,-0.504561455165029,0,-0.0660041106121794,-0.0994229891069725,-0,-0.38125,1
2,1,-0.0210878242824517,0,-0.0573395339923688,-0.123187965969704,-0,0.61875,1
2,1,0.11138445030344,0,-0.0661697338343755,-0.122606433328207,-0,0.61875,1
2,1,0.0354565677025373,0,-0.0681344797887399,-0.123461397378122,-0,0.61875,1
2,1,-0.460692912680096,0,-0.068963049147352,-0.104407802615822,-0,-0.38125,1
2,1,0.272718853483153,0,-0.0606951644594171,-0.117673362706605,-0,0.61875,1
2,1,-0.034527941660472,0,-0.0646637616294191,-0.123361040229429,-0,0.61875,1
2,1,-0.703263904348894,0,-0.0680581313839229,-0.0607729871147239,-0,-0.38125,1
2,1,-0.615813992665038,0,-0.0370300078707044,-0.0834163459266153,-0,-0.38125,1
2,1,-0.365016024415287,0,-0.0392248223965187,-0.112147650777812,-0,-0.38125,1
2,1,0.213951767880581,0,-0.056392109956231,-0.119841016338022,-0,0.61875,1
2,1,0.641919047784755,0,-0.0645157500474354,-0.076508685647324,-0,-0.38125,1
2,1,0.541514337985348,0,-0.0445356755697089,-0.0949357288459015,-0,-0.38125,1
2,1,-0.546987833731905,0,-0.0484552709541282,-0.0940846403295309,-0,-0.38125,1
2,1,0.510898119610942,0,-0.0491718084405691,-0.0988400181078862,-0,-0.38125,1
2,1,0.230945096199133,0,-0.052040963258138,-0.119139299246927,-0,-0.38125,1
2,1,-0.27456925783541,0,-0.0631019034930904,-0.11764589482317,-0,0.61875,1
2,1,0.134275331958396,0,-0.0652740123293351,-0.122171548717792,-0,0.61875,1
2,1,-0.360770891777167,0,-0.0677351229151451,-0.112891524492827,-0,-0.38125,1
2,1,0.491569800548886,0,-0.0643693278801483,-0.101009696596107,-0,-0.38125,1
2,1,-0.479698844942023,0,-0.0576679557257634,-0.102402505947482,-0,-0.38125,1
2,1,0.083286263388322,0,-0.0564347011198026,-0.122704746784738,-0,0.61875,1
2,1,-0.611047079995261,0,-0.065746155551061,-0.0827874484283039,-0,-0.38125,1
2,1,-0.207842549212193,0,-0.0484222896924318,-0.119817169754728,-0,0.61875,0
2,1,-1.27368482730188,0,0.405005651706276,0.0357506334345981,0,-0.38125,1
2,1,1.0098956191828,0,0.372492515989811,-0.0387560978621145,-0,-0.38125,1
2,1,0.967083612976615,0,0.246011002573039,-0.0500840355526413,-0,-0.38125,1
2,1,-0.32612048336429,0,0.119675839237856,-0.109287384700896,-0,-0.38125,1
2,1,0.383285504311923,0,-0.0134106627891297,-0.110473213756392,-0,0.61875,1
2,1,-0.293507826908283,0,-0.0486207575308812,-0.116417666875622,-0,0.61875,1
2,1,-0.615085906427058,0,-0.0609700172171005,-0.0822684084549162,-0,-0.38125,1
2,1,2.3812216825201,0,-0.0465406321966521,0.846328269423385,0,-0.38125,1
2,1,1.6151930766125,0,0.0446747897619647,0.662392755311128,0,-0.38125,1
2,1,2.14315172322662,0,0.197091316776003,0.719470881204009,0,-0.38125,1
2,1,-1.70829462657119,0,0.288078343883575,0.124518691939071,0,-0.38125,1
2,1,-2.60551735773119,0,0.297937888625159,0.616393497622542,0,-0.38125,1
2,1,-0.175084153318877,0,0.355889025423067,-0.0715484701269356,-0,0.61875,1
2,1,0.00838949827720642,0,0.146386967587679,-0.113702675910066,-0,0.61875,1
2,1,-0.291318722434281,0,-0.0117098721049494,-0.115590783250024,-0,0.61875,1
2,1,-0.083749897589251,0,-0.0511106745084299,-0.122534361140575,-0,0.61875,1
2,1,0.235864766197944,0,-0.0643556116180968,-0.11927960321013,-0,-0.38125,1
2,1,-0.148128418757167,0,-0.0663024190595861,-0.121913622173991,-0,0.61875,1
2,1,-0.0132287854036556,0,-0.0678896509971673,-0.123530346563616,-0,0.61875,1
2,1,0.288403370693782,0,-0.0689287691674696,-0.117122796228223,-0,0.61875,1
2,1,0.341706711775784,0,-0.0665614928667111,-0.114115286156997,-0,-0.38125,1
2,1,0.751150344839396,0,-0.064610488584966,-0.046193667987379,-0,-0.38125,1
2,1,-0.412674939643739,0,-0.0274440735265578,-0.108536715299928,-0,-0.38125,1
2,1,0.00435264070050015,0,-0.0512766560226227,-0.123026718795139,-0,0.61875,1
