Date,ID,TAC,UP,UPMin,UPNorm,UPPlus,accPerf,actRew,age,allASS,block,boatType,cBal,catchTrial,cond,cp,distMean,driftConc,hit,initiationRTs,memErr,memErrMin,memErrNorm,memErrPlus,oddBall,oddballProb,outT,outcome,perf,pred,predErr,predErrMin,predErrNorm,predErrPlus,predT,rew,sex,sigma,timestampOffset,timestampOnset,timestampPrediction,trial,triggers,vola
2021-10-22,402292,0,6.456241977004396,0,0,0,5,0,NA,1.5,1,NA,2,0,CHANGEPOINT,1,123.55312033721138,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,80.67983141285148,0,206.1921988729654,125.51236746011392,NA,NA,NA,1528,0.5,NA,18.775,NA,NA,NA,1,NA,NA
2021-10-22,402292,1,125.70028447342631,0,0,0,5,0,NA,1.5,1,NA,2,0,CHANGEPOINT,0,2.1471641362149256,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,95.61888291420986,0,80.4919143995391,15.126968514670764,NA,NA,NA,233,0.5,NA,18.775,NA,NA,NA,2,NA,NA
2021-10-22,402292,2,7.2623430345656885,0,0,0,5,0.5,NA,1.5,1,NA,2,0,CHANGEPOINT,0,5.115178898350763,18.775,1,NA,NA,NA,NA,NA,NA,0.14,NA,89.22781949887693,0.5,87.75425743410479,1.473562064772139,NA,NA,NA,168,0.5,NA,18.775,NA,NA,NA,3,NA,NA
2021-10-22,402292,3,0,0,0,0,5,0.5,NA,1.5,1,NA,2,0,CHANGEPOINT,0,5.115178898350763,18.775,1,NA,NA,NA,NA,NA,NA,0.14,NA,86.14275338928333,0.5,87.75425743410479,1.6115040448214586,NA,NA,NA,257,0.5,NA,18.775,NA,NA,NA,4,NA,NA
2021-10-22,402292,4,0,0,0,0,5,0.5,NA,1.5,1,NA,2,0,CHANGEPOINT,0,5.115178898350763,18.775,1,NA,NA,NA,NA,NA,NA,0.14,NA,77.57151787282857,0.5,87.75425743410479,10.182739561276222,NA,NA,NA,194,0.5,NA,18.775,NA,NA,NA,5,NA,NA
2021-10-22,402292,5,1.0881080956413172,0,0,0,5,0,NA,1.5,1,NA,2,0,CHANGEPOINT,0,4.027070802709446,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,80.19825041863811,0,86.66614933846347,6.467898919825359,NA,NA,NA,212,0.5,NA,18.775,NA,NA,NA,6,NA,NA
2021-10-22,402292,6,0,0,0,0,5,0,NA,1.5,1,NA,2,0,CHANGEPOINT,0,4.027070802709446,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,68.00126463357097,0,86.66614933846347,18.6648847048925,NA,NA,NA,210,0.5,NA,18.775,NA,NA,NA,7,NA,NA
2021-10-22,402292,7,1.3610636177144357,0,0,0,5,0,NA,1.5,1,NA,2,0,CHANGEPOINT,0,2.66600718499501,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,81.82306048579835,0,85.30508572074903,3.482025234950683,NA,NA,NA,309,0.5,NA,18.775,NA,NA,NA,8,NA,NA
2021-10-22,402292,8,2.772162361009336,0,0,0,5,0.5,NA,1.5,1,NA,2,0,CHANGEPOINT,0,0.106155176014326,18.775,1,NA,NA,NA,NA,NA,NA,0.14,NA,88.69271711219949,0.5,82.5329233597397,6.159793752459791,NA,NA,NA,306,0.5,NA,18.775,NA,NA,NA,9,NA,NA
2021-10-22,402292,9,0,0,0,0,5,0.5,NA,1.5,1,NA,2,0,CHANGEPOINT,0,0.106155176014326,18.775,1,NA,NA,NA,NA,NA,NA,0.14,NA,96.43216786211438,0.5,82.5329233597397,13.899244502374685,NA,NA,NA,192,0.5,NA,18.775,NA,NA,NA,10,NA,NA
