ID,Date,time,cond,condcolor,percentTrialsStay,practiceblock,cannon,driftConc,block,trial,StaySwitch,TAC,hit,angmu,outcome,pred,prev_placementAngle,predT,cannonballs_caught,cannonballs_missed,accPerf,angleup,angledown,outcomeindex,UP,distmean,allASS,blockearnings,picture.wall.stimulusonset,shape.responsearea.stimulusonset,picture.cannonball.stimulusonset,picture.shield_center.stimulusonset,picture.shield.stimulusonset,shieldsize,total_trialnum,perf,predErr,distMean,catch_miss,changepoint,cond_num,cBal,Irreg,sex,age,oddballProb,predErrMin,predErrNorm,predErrPlus,actRew,rew,UPMin,UPNorm,UPPlus,catchTrial,sigma,oddBall,cp
857452,2021-10-25,10:46:53,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,1,1,0,0,53.513638622479895,60.432257845437796,145.18515984590132,130.18425546260553,695,0,1,5.5,150.68515984590132,139.68515984590132,6,15.00090438329579,11,1.5,0,2,0,2,0,NA,11,1,0,84.75290200046354,91.67152122342142,miss,1,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
857452,2021-10-25,10:46:53,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,2,1,0,0,192.52435291943243,201.15493059014307,78.20949909796862,145.18515984590132,259,0,2,5.5,96.70949909796862,59.70949909796862,6,66.97566074793271,37,1.5,0,2,0,3,0,NA,37,2,0,122.94543149217445,114.31485382146381,miss,2,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
857452,2021-10-25,10:46:53,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,3,0,1,0,192.52435291943243,164.26761387240396,28.264004148523938,78.20949909796862,1784,0,3,5.5,50.76400414852394,5.764004148523938,6,49.94549494944468,45,1.5,0,2,0,3,0,NA,45,3,0,136.00360972388,164.26034877090848,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
857452,2021-10-25,10:46:53,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,4,1,0,0,121.60368899852124,105.32091886264334,168.41487377514494,28.264004148523938,631,0,0,5.5,193.41487377514494,143.41487377514494,6,140.150869626621,50,1.5,0,3,0,2,0,NA,50,4,0,63.0939549125016,46.811184776623705,miss,4,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
857452,2021-10-25,10:46:53,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,5,0,1,0,121.60368899852124,134.67812408102216,103.22455119221353,168.41487377514494,414,0,1,5.5,121.22455119221353,85.22455119221353,6,65.19032258293142,36,1.5,0,2,0,2,0,NA,36,5,0,31.453572888808637,18.37913780630771,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
857452,2021-10-25,10:46:53,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,6,0,2,0,121.60368899852124,104.67214100971466,139.79679896683555,103.22455119221353,445,0,2,5.5,167.79679896683555,111.79679896683555,6,36.57224777462203,56,1.5,0,2,0,2,0,NA,56,6,0,35.12465795712089,18.193109968314317,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
857452,2021-10-25,10:46:53,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,7,0,3,0,121.60368899852124,141.66952606577044,105.79240352885728,139.79679896683555,539,0,3,5.5,116.29240352885728,95.29240352885728,6,34.004395437978275,21,1.5,0,2,0,2,0,NA,21,7,0,35.87712253691316,15.811285469663957,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
857452,2021-10-25,10:46:53,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,8,0,4,0,121.60368899852124,150.35675136274833,105.79240352885728,105.79240352885728,302,0,0,5.5,124.79240352885728,86.79240352885728,6,0,38,1.5,0,2,0,3,0,NA,38,8,0,44.56434783389105,15.811285469663957,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
857452,2021-10-25,10:46:53,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,9,0,5,0,121.60368899852124,154.36879264812453,105.79240352885728,105.79240352885728,290,0,1,5.5,116.79240352885728,94.79240352885728,6,0,22,1.5,0,3,0,3,0,NA,22,9,0,48.57638911926725,15.811285469663957,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
857452,2021-10-25,10:46:53,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,10,0,6,0,121.60368899852124,114.26380739236787,147.72435568542238,105.79240352885728,1159,0,2,5.5,150.72435568542238,144.72435568542238,6,41.9319521565651,6,1.5,0,3,0,3,0,NA,6,10,0,33.460548293054515,26.120666686901146,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
