ID,Date,time,cond,condcolor,percentTrialsStay,practiceblock,cannon,driftConc,block,trial,StaySwitch,TAC,hit,angmu,outcome,pred,prev_placementAngle,predT,cannonballs_caught,cannonballs_missed,accPerf,angleup,angledown,outcomeindex,UP,distmean,allASS,blockearnings,picture.wall.stimulusonset.1,shape.responsearea.stimulusonset.1,picture.cannonball.stimulusonset.1,picture.shield_center.stimulusonset.1,picture.shield.stimulusonset.1,shieldsize,total_trialnum,perf,predErr,distMean,catch_miss,changepoint,cond_num,cBal,Irreg,sex,age,oddballProb,predErrMin,predErrNorm,predErrPlus,actRew,rew,UPMin,UPNorm,UPPlus,catchTrial,sigma,oddBall,cp
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,17,0,17,0,116.49264203910651,113.02817172188013,146.30993247402023,74.16761337957782,262,3,2,3.5,168.80993247402023,123.80993247402023,6,72.14231909444241,0,45,1,0,5,0,21,0,45,18,0,33.2817607521401,29.817290434913716,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,18,0,18,0,118.79007115962699,96.8226261430431,134.41735114081354,146.30993247402023,1471,3,3,3.5,149.41735114081354,119.41735114081354,6,11.892581333206692,0,30,1,0,12,0,11,0,30,19,0,37.59472499777044,15.627279981186547,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,19,0,19,1,123.65603095853368,135.51904928884375,114.31234142956515,134.41735114081354,659,4,3,3.5,143.31234142956515,85.31234142956515,5,20.105009711248385,0,58,1,0,4,0,5,0,58,20,0.5,21.206707859278595,9.343689528968525,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,20,0,20,1,126.57051186483045,130.9797988527769,116.93952806380082,114.31234142956515,561,5,3,3.5,135.43952806380082,98.43952806380082,5,2.6271866342356702,0,37,1,0,4,0,6,0,37,21,0.5,14.040270788976073,9.630983801029629,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,21,0,21,0,123.03050084112175,135.9883321945386,120.39555255320988,116.93952806380082,406,5,0,3.5,124.89555255320988,115.89555255320988,6,3.45602448940906,0,9,1,0,4,0,5,0,9,22,0,15.592779641328718,2.634948287911868,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,22,0,22,1,118.34422921378504,113.63959280774151,130.51158316375577,120.39555255320988,469,6,0,3.5,155.51158316375577,105.51158316375577,5,10.116030610545891,0,50,1,0,5,0,7,0,50,23,0.5,16.871990356014265,12.167353949970732,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,23,0,23,1,117.83047016233274,91.802404514802,84.83017211244209,130.51158316375577,1469,7,0,3.5,91.83017211244209,77.83017211244209,5,45.68141105131369,0,14,1,0,8,0,58,0,14,24,0.5,6.972232402359921,33.00029804989066,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,24,0,24,1,117.17229116853882,124.69087141696218,108.26288994219414,84.83017211244209,1143,8,0,3.5,131.26288994219414,85.26288994219414,5,23.43271782975205,0,46,1,0,4,0,6,0,46,25,0.5,16.427981474768046,8.909401226344684,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,25,0,25,1,116.96135183968289,113.32237027076302,118.35496178532406,108.26288994219414,1153,9,0,3.5,126.85496178532406,109.85496178532406,5,10.09207184312993,0,17,1,0,4,0,5,0,17,26,0.5,5.032591514561048,1.393609945641174,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,26,1,26,0,116.96135183968289,307.2939094685237,109.4400348281762,118.35496178532406,1087,9,1,3.5,126.9400348281762,91.9400348281762,6,8.91492695714787,0,35,1,3,4,3,5,3,35,27,0,162.1461253596525,7.521317011506696,miss,26,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,1,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,27,0,27,0,113.34398050628874,121.66613490587987,47.09293430528815,109.4400348281762,1461,9,2,3.5,72.59293430528815,21.592934305288153,6,62.34710052288804,0,51,1,3,6,3,8,3,51,28,0,74.57320060059172,66.25104620100059,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,28,0,28,0,110.8869049163404,76.37446136491738,124.06405555337724,47.09293430528815,1758,9,3,3.5,152.06405555337724,96.06405555337724,6,76.97112124808909,0,56,1,0,4,0,7,0,56,29,0,47.689594188459864,13.177150637036846,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,29,0,29,0,114.93033488399207,119.70140557291566,82.46055486049072,124.06405555337724,855,9,0,3.5,98.96055486049072,65.96055486049072,6,41.60350069288653,0,33,1,0,6,0,5,0,33,30,0,37.240850712424944,32.46978002350136,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,30,0,30,0,113.4134704601472,99.34632341518352,119.71000864177601,82.46055486049072,283,9,1,3.5,131.21000864177603,108.21000864177601,6,37.2494537812853,0,23,1,0,7,0,19,0,23,31,0,20.363685226592494,6.296538181628819,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,31,0,31,0,111.80341084690428,142.95431377611538,107.7004277886672,119.71000864177601,813,9,2,3.5,137.70042778866718,77.7004277886672,6,12.009580853108815,0,60,1,0,4,0,5,0,60,32,0,35.253885987448186,4.102983058237086,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,32,0,32,0,114.36597932249627,68.97828462755558,143.24344697289433,107.7004277886672,309,9,3,3.5,157.24344697289433,129.24344697289433,6,35.543019184227134,0,28,1,11,7,11,5,11,28,33,0,74.26516234533875,28.87746765039806,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,33,0,33,0,115.87210178244209,91.38211260626925,69.47616151087098,143.24344697289433,226,9,0,3.5,83.97616151087098,54.97616151087098,6,73.76728546202335,0,29,1,0,4,0,11,0,29,34,0,21.905951095398265,46.395940271571106,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,34,0,34,0,119.05451283281515,123.80945846158264,82.06953370036837,69.47616151087098,312,9,1,3.5,94.06953370036837,70.06953370036837,6,12.593372189497387,0,24,1,0,6,0,6,0,24,35,0,41.73992476121427,36.98497913244678,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,35,0,35,0,115.49441518663903,136.95678710186903,124.45193458185787,82.06953370036837,1221,9,2,3.5,131.95193458185787,116.95193458185787,6,42.3824008814895,0,15,1,0,9,0,12,0,15,36,0,12.504852520011156,8.957519395218839,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,36,0,36,0,118.3943126376908,93.21194535626351,128.91925906718302,124.45193458185787,359,9,3,3.5,149.41925906718302,108.41925906718302,6,4.46732448532515,0,41,1,0,8,0,9,0,41,37,0,35.70731371091951,10.524946429492218,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,37,1,37,0,118.3943126376908,39.937665602177766,121.89079180184571,128.91925906718302,1104,9,0,3.5,143.8907918018457,99.89079180184571,6,7.028467265337312,0,44,1,0,4,0,6,0,44,38,0,81.95312619966793,3.4964791641549056,miss,37,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,1,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,38,0,38,0,121.64010500556832,123.78302027964274,63.43494882292201,121.89079180184571,1634,9,1,3.5,84.93494882292201,41.93494882292201,6,58.4558429789237,0,43,1,0,5,0,7,0,43,39,0,60.34807145672073,58.205156182646306,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,39,0,39,0,123.55147243000738,139.2286288271194,108.08344538304866,63.43494882292201,629,9,2,3.5,113.58344538304866,102.58344538304866,6,44.648496560126645,0,11,1,0,4,0,5,0,11,40,0,31.14518344407074,15.468027046958724,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,40,1,40,1,123.55147243000738,99.04252482090205,108.08344538304866,108.08344538304866,61,10,2,3.5,121.58344538304866,94.58344538304866,5,0,0,27,1,0,8,0,6,0,27,41,0.5,9.04092056214661,15.468027046958724,hit,40,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,1,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,41,0,41,1,125.961913545141,98.31040443512131,108.34720650328377,108.08344538304866,1031,11,2,3.5,118.84720650328377,97.84720650328377,5,0.26376112023511666,0,21,1,0,4,0,5,0,21,42,0.5,10.036802068162459,17.61470704185723,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,42,0,42,0,121.63609786984681,94.56365398276499,108.34720650328377,108.34720650328377,349,11,3,3.5,119.34720650328377,97.34720650328377,6,0,0,22,1,0,7,0,17,0,22,43,0,13.783552520518782,13.288891366563035,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,43,0,43,1,125.38956754851137,112.45200149413003,108.34720650328377,108.34720650328377,383,12,3,3.5,136.84720650328376,79.84720650328377,5,0,0,57,1,0,7,0,5,0,57,44,0.5,4.104794990846258,17.042361045227594,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,44,0,44,0,127.34818692909765,143.8595955419837,108.34720650328377,108.34720650328377,352,12,0,3.5,134.84720650328376,81.84720650328377,6,0,0,53,1,0,4,0,7,0,53,45,0,35.512389038699936,19.00098042581388,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,45,0,45,1,129.84772297084373,105.3822981426459,108.34720650328377,108.34720650328377,376,13,0,3.5,113.84720650328377,102.84720650328377,5,0,0,11,1,0,5,0,5,0,11,46,0.5,2.964908360637878,21.50051646755996,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,46,0,46,1,126.95738526508974,127.8354363665592,108.34720650328377,108.34720650328377,415,14,0,3.5,133.34720650328376,83.34720650328377,5,0,0,50,1,0,5,0,7,0,50,47,0.5,19.48822986327542,18.61017876180597,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,47,0,47,0,126.52261251236013,80.89741514930907,108.34720650328377,108.34720650328377,339,14,1,3.5,134.34720650328376,82.34720650328377,6,0,0,52,1,0,12,0,7,0,52,48,0,27.449791353974703,18.175406009076355,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,48,0,48,1,129.1156073999068,109.69713357359139,108.34720650328377,108.34720650328377,352,15,1,3.5,120.84720650328377,95.84720650328377,5,0,0,25,1,0,4,0,5,0,25,49,0.5,1.349927070307615,20.76840089662302,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,49,0,49,0,131.64165493244542,147.18951221350517,108.34720650328377,108.34720650328377,325,15,2,3.5,123.84720650328377,92.84720650328377,6,0,0,31,1,0,14,0,9,0,31,50,0,38.842305710221396,23.294448429161648,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,50,0,50,0,134.70936324764222,151.8191382968335,115.18620675450434,108.34720650328377,438,15,3,3.5,145.18620675450433,85.18620675450434,6,6.839000251220568,0,60,1,0,5,0,6,0,60,51,0,36.63293154232916,19.523156493137876,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,51,0,51,0,134.0497101768727,92.9862890761648,117.95606606368432,115.18620675450434,551,15,0,3.5,132.95606606368432,102.95606606368432,6,2.769859309179978,0,30,1,0,4,0,5,0,30,52,0,24.969776987519523,16.09364411318839,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,52,0,52,1,138.60419479968843,130.72695878595695,108.34443423864275,117.95606606368432,764,16,0,3.5,132.34443423864275,84.34443423864275,5,9.61163182504157,0,48,1,0,4,0,11,0,48,53,0.5,22.382524547314205,30.25976056104568,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,53,0,53,0,139.3495608601934,147.7317288807813,108.34443423864275,108.34443423864275,395,16,1,3.5,130.84443423864275,85.84443423864275,6,0,0,45,1,1,4,1,7,1,45,54,0,39.387294642138556,31.00512662155066,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,54,0,54,1,139.5172489586427,135.20235357888055,133.01136214352593,108.34443423864275,21,17,1,3.5,137.01136214352593,129.01136214352593,5,24.66692790488318,0,8,1,0,4,0,5,0,8,55,0.5,2.1909914353546185,6.5058868151167815,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,55,0,55,1,140.61351218055427,141.50021721227583,129.7691928244468,133.01136214352593,689,18,1,3.5,158.7691928244468,100.7691928244468,5,3.2421693190791245,0,58,1,0,5,0,5,0,58,56,0.5,11.731024387829024,10.844319356107462,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,56,0,56,1,141.09337529626828,136.05283591313074,122.97589119731043,129.7691928244468,980,19,1,3.5,152.47589119731043,93.47589119731043,5,6.793301627136373,0,59,1,0,7,0,7,0,59,57,0.5,13.076944715820304,18.117484098957846,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,57,0,57,0,141.15197192641006,182.1885174247207,120.66892664971493,122.97589119731043,761,19,2,3.5,138.16892664971493,103.16892664971493,6,2.3069645475954985,0,35,1,0,13,0,5,0,35,58,0,61.51959077500575,20.483045276695123,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,58,0,58,0,143.41926686423758,143.88717192097303,118.10626982080188,120.66892664971493,559,19,3,3.5,134.60626982080188,101.60626982080188,6,2.562656828913049,0,33,1,0,4,0,6,0,33,59,0,25.780902100171147,25.3129970434357,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,59,0,59,0,136.892048199987,171.48516640281105,129.73505324539417,118.10626982080188,1476,19,0,3.5,135.73505324539417,123.73505324539417,6,11.628783424592285,0,12,1,0,5,0,10,0,12,60,0,41.75011315741688,7.156994954592818,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,1,60,1,60,0,136.892048199987,219.49169181741115,118.07248693585296,129.73505324539417,937,19,1,3.5,129.57248693585296,106.57248693585296,6,11.662566309541205,0,23,1,0,4,0,6,0,23,61,0,101.41920488155819,18.819561264134023,miss,60,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,1,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,2,1,0,61,0,351.449146661749,29.13054256610286,184.71475451870495,118.07248693585296,1277,0,1,13,203.21475451870495,166.21475451870495,6,66.64226758285199,0,37,9.5,0,4,0,5,0,37,62,0,155.5842119526021,166.73439214304406,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,2,2,1,62,0,351.449146661749,289.7316317096659,54.755475997591745,184.71475451870495,1842,0,2,13,81.75547599759174,27.755475997591745,6,129.95927852111322,0,54,9.5,0,4,0,5,0,54,63,0,125.02384428792584,63.30632933584275,miss,2,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,1,NA
6,2021-10-07,14:29:23,ODDBALL,BLUE,0.86,6,2,18.775,2,3,0,63,0,354.20782522590275,339.81669070442416,293.37842601698077,54.755475997591745,472,0,3,13,301.87842601698077,284.87842601698077,6,121.37704998061099,0,17,9.5,0,15,0,5,0,17,64,0,46.43826468744339,60.829399208921984,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
