ID,Date,time,cond,condcolor,percentTrialsStay,practiceblock,cannon,driftConc,block,trial,StaySwitch,TAC,hit,angmu,outcome,pred,prev_placementAngle,predT,cannonballs_caught,cannonballs_missed,accPerf,angleup,angledown,outcomeindex,UP,distmean,allASS,blockearnings,picture.wall.stimulusonset.1,shape.responsearea.stimulusonset.1,picture.cannonball.stimulusonset.1,picture.shield_center.stimulusonset.1,picture.shield.stimulusonset.1,shieldsize,total_trialnum,perf,predErr,distMean,catch_miss,changepoint,cond_num,cBal,Irreg,sex,age,oddballProb,predErrMin,predErrNorm,predErrPlus,actRew,rew,UPMin,UPNorm,UPPlus,catchTrial,sigma,oddBall,cp
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,11,1,0,0,342.8737143946052,344.6305963666432,263.6598082540901,285.0791339749611,322,3,0,5.5,268.6598082540901,258.6598082540901,6,21.41932572087103,0,10,1.5,3,3,3,1,3,10,12,0,80.97078811255312,79.21390614051512,miss,11,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,12,0,1,0,342.8737143946052,325.3942797397508,293.9624889745782,263.6598082540901,1173,3,1,5.5,317.9624889745782,269.9624889745782,6,30.302680720488127,0,48,1.5,2,3,2,1,2,48,13,0,31.431790765172593,48.911225420026994,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,13,0,2,0,342.8737143946052,6.482274456374171,315.58264885918646,293.9624889745782,515,3,2,5.5,338.58264885918646,292.58264885918646,6,21.620159884608256,0,46,1.5,4,3,4,1,4,46,14,0,50.89962559718771,27.29106553541874,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,14,0,3,1,342.8737143946052,350.4138275693399,5.269653082691787,315.58264885918646,449,4,2,5.5,20.269653082691786,350.2696530826918,5,49.68700422350531,0,30,1.5,5,3,5,1,5,30,15,0.5,14.855825513351874,22.395938688086574,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,15,0,4,1,342.8737143946052,0.6157909494238538,342.43310262682354,5.269653082691787,376,5,2,5.5,11.43310262682354,313.43310262682354,5,22.836550455868235,0,58,1.5,4,3,4,1,4,58,16,0.5,18.182688322600313,0.440611767781661,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,16,0,5,1,342.8737143946052,353.6403572771012,1.9652605719205243,342.43310262682354,312,6,2,5.5,31.465260571920524,332.4652605719205,5,19.53215794509697,0,59,1.5,3,3,3,1,3,59,17,0.5,8.324903294819308,19.09154617731531,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,17,0,6,0,342.8737143946052,19.367404694918207,358.3153156821037,1.9652605719205243,348,6,3,5.5,18.815315682103687,337.8153156821037,6,3.6499448898168225,0,41,1.5,4,3,4,1,4,41,18,0,21.05208901281452,15.441601287498486,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,18,1,0,0,107.51667251519781,90.32441785722324,15.306138974089874,358.3153156821037,647,6,0,5.5,34.306138974089876,356.3061389740899,6,16.990823291986203,0,38,1.5,5,3,5,1,5,38,19,0,75.01827888313336,92.21053354110794,miss,18,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,19,0,1,1,107.51667251519781,110.84790202014361,86.40643381213485,15.306138974089874,432,7,0,5.5,114.40643381213485,58.40643381213485,5,71.10029483804497,0,56,1.5,5,4,5,1,5,56,20,0.5,24.441468208008757,21.11023870306296,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,20,0,2,0,107.51667251519781,99.89926129514629,176.7547450961099,86.40643381213485,1189,7,1,5.5,188.2547450961099,165.2547450961099,6,90.34831128397505,0,23,1.5,5,3,5,1,5,23,21,0,76.85548380096361,69.23807258091209,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,21,1,0,0,172.06397111808508,152.23897311957768,96.3401917459099,176.7547450961099,465,7,2,5.5,122.8401917459099,69.8401917459099,6,80.4145533502,0,53,1.5,4,4,4,1,4,53,22,0,55.898781373667774,75.72377937217517,miss,21,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,22,0,1,1,172.06397111808508,168.5684955204684,151.69924423399362,96.3401917459099,293,8,2,5.5,175.19924423399362,128.19924423399362,5,55.35905248808372,0,47,1.5,4,3,4,1,4,47,23,0.5,16.869251286474764,20.364726884091453,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,23,0,2,1,172.06397111808508,174.46729196678453,172.60392344028736,151.69924423399362,798,9,2,5.5,186.10392344028736,159.10392344028736,5,20.904679206293736,0,27,1.5,4,3,4,1,4,27,24,0.5,1.8633685264971689,0.5399523222022822,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,24,0,3,1,172.06397111808508,170.86536821472427,173.65980825409008,172.60392344028736,598,10,2,5.5,182.15980825409008,165.15980825409008,5,1.0558848138027201,0,17,1.5,3,3,3,1,3,17,25,0.5,2.79444003936581,1.5958371360050023,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,25,0,4,0,172.06397111808508,200.15591171796316,173.37412529438257,173.65980825409008,300,10,3,5.5,180.87412529438257,165.87412529438257,6,0.2856829597075148,0,15,1.5,4,3,4,3,4,15,26,0,26.7817864235806,1.3101541762974875,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,26,0,5,0,172.06397111808508,143.61973361216553,201.2210853405209,173.37412529438257,238,10,0,5.5,207.7210853405209,194.7210853405209,6,27.84696004613832,0,13,1.5,4,3,4,1,4,13,27,0,57.601351728355354,29.15711422243581,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,27,0,6,0,172.06397111808508,165.06640163838472,142.10127172551472,201.2210853405209,610,10,1,5.5,158.10127172551472,126.10127172551472,6,59.119813615006166,0,32,1.5,3,4,3,1,3,32,28,0,22.965129912869997,29.962699392570357,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,28,0,7,1,172.06397111808508,165.94519351033694,164.94194253027297,142.10127172551472,256,11,1,5.5,189.94194253027297,139.94194253027297,5,22.840670804758247,0,50,1.5,1,3,1,1,1,50,29,0.5,1.0032509800639673,7.12202858781211,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,29,0,8,1,172.06397111808508,170.67242020946165,171.27515313062554,164.94194253027297,465,12,1,5.5,174.27515313062554,168.27515313062554,5,6.333210600352572,0,6,1.5,4,4,4,1,4,6,30,0.5,0.6027329211638914,0.788817987459538,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,30,1,0,0,345.7917563025355,303.2640482876244,171.27515313062554,171.27515313062554,278,12,2,5.5,193.77515313062554,148.77515313062554,6,0,0,45,1.5,4,3,4,1,4,45,31,0,131.98889515699886,174.51660317190994,miss,30,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,31,0,1,1,345.7917563025355,324.22027450413594,301.2976998418802,171.27515313062554,263,13,2,5.5,328.7976998418802,273.7976998418802,5,130.02254671125468,0,55,1.5,4,4,4,1,4,55,32,0.5,22.922574662255727,44.49405646065526,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,32,0,2,0,345.7917563025355,329.4132285279946,323.40556071029124,301.2976998418802,268,13,3,5.5,NA,NA,6,22.107860868411024,0,NA,1.5,4,4,4,1,4,5,33,0,6.00766781770335,22.386195592244235,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,33,0,3,0,345.7917563025355,347.67376050986,336.40226865083264,323.40556071029124,255,13,0,5.5,346.90226865083264,325.90226865083264,6,12.996707940541398,0,21,1.5,3,4,3,1,3,21,34,0,11.271491859027378,9.389487651702837,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,34,0,4,0,345.7917563025355,15.026022990033539,351.25383773744477,336.40226865083264,267,13,1,5.5,5.253837737444769,337.25383773744477,6,14.85156908661213,0,28,1.5,3,3,3,4,3,28,35,0,23.77218525258877,5.462081434909294,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,35,1,0,0,92.65894699205154,71.3278915564444,24.189514154024202,351.25383773744477,319,13,2,5.5,45.1895141540242,3.1895141540242022,6,32.93567641657944,0,42,1.5,3,3,3,1,3,42,36,0,47.1383774024202,68.46943283802733,miss,35,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,36,1,0,0,344.3331707046212,346.8347571666555,74.89042487765956,24.189514154024202,248,13,3,5.5,81.89042487765956,67.89042487765956,6,50.70091072363535,0,14,1.5,5,4,5,1,5,14,37,0,88.05566771100405,90.55725417303836,miss,36,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,37,0,1,1,344.3331707046212,354.785983344431,346.23369931453374,74.89042487765956,284,14,3,5.5,5.733699314533737,326.73369931453374,5,88.6567255631258,0,39,1.5,4,4,4,1,4,39,38,0.5,8.552284029897237,1.9005286099125556,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,38,0,2,1,344.3331707046212,346.0476921185556,350.8033441083711,346.23369931453374,246,15,3,5.5,3.803344108371107,337.8033441083711,5,4.569644793837369,0,26,1.5,3,4,3,1,3,26,39,0.5,4.755651989815533,6.470173403749925,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,39,0,3,0,344.3331707046212,332.63326509489895,350.7164471947387,350.8033441083711,317,15,0,5.5,358.7164471947387,342.7164471947387,6,0.08689691363241536,0,16,1.5,2,4,2,3,2,16,40,0,18.083182099839746,6.38327649011751,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,40,0,4,0,344.3331707046212,354.97514501310326,329.0362434679265,350.7164471947387,202,15,1,5.5,347.0362434679265,311.0362434679265,6,21.68020372681218,0,36,1.5,0,4,0,4,0,36,41,0,25.938901545176748,15.296927236694671,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,41,0,5,0,344.3331707046212,340.10734132864667,353.01329546333307,329.0362434679265,199,15,2,5.5,5.0132954633330655,341.01329546333307,6,23.977051995406555,0,24,1.5,4,4,4,1,4,24,42,0,12.905954134686397,8.680124758711884,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,42,0,6,1,344.3331707046212,348.35609444719535,342.4464551736601,353.01329546333307,260,16,2,5.5,0.9464551736601265,323.9464551736601,5,10.566840289672939,0,37,1.5,4,4,4,1,4,37,43,0.5,5.90963927353522,1.8867155309610553,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,43,0,7,0,344.3331707046212,303.74385500189476,349.06315104979353,342.4464551736601,289,16,3,5.5,4.563151049793532,333.56315104979353,6,6.616695876133406,0,31,1.5,4,4,4,2,4,31,44,0,45.319296047898774,4.7299803451723506,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,44,0,8,0,344.3331707046212,335.22768278599733,301.57177055177726,349.06315104979353,252,16,0,5.5,318.07177055177726,285.07177055177726,6,47.49138049801627,0,33,1.5,4,3,4,2,4,33,45,0,33.65591223422007,42.76140015284392,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,45,0,9,0,344.3331707046212,347.2753293230256,330.22085089643014,301.57177055177726,488,16,1,5.5,347.22085089643014,313.22085089643014,6,28.649080344652873,0,34,1.5,4,0,4,1,4,34,46,0,17.054478426595438,14.112319808191046,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,46,0,10,1,344.3331707046212,339.3235895171048,345.8329444773688,330.22085089643014,476,17,1,5.5,358.3329444773688,333.3329444773688,5,15.612093580938676,0,25,1.5,5,4,5,1,5,25,47,0.5,6.509354960264034,1.4997737727476306,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,47,0,11,1,344.3331707046212,350.07727749944456,341.3871145456676,345.8329444773688,336,18,1,5.5,10.8871145456676,311.8871145456676,5,4.445829931701212,0,59,1.5,5,4,5,1,5,59,48,0.5,8.690162953776962,2.9460561589535814,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,48,0,12,1,344.3331707046212,350.0362189762249,346.3064305533515,341.3871145456676,299,19,1,5.5,9.306430553351504,323.3064305533515,5,4.9193160076839035,0,46,1.5,4,4,4,1,4,46,49,0.5,3.729788422873412,1.9732598487303221,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,49,0,13,1,344.3331707046212,4.8272898123917685,349.6202897504322,346.3064305533515,261,20,1,5.5,7.620289750432221,331.6202897504322,5,3.313859197080717,0,36,1.5,5,3,5,1,5,36,50,0.5,15.207000061959548,5.287119045811039,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,50,0,14,1,344.3331707046212,343.42992523073946,5.067161725853199,349.6202897504322,479,21,1,5.5,34.0671617258532,336.0671617258532,5,15.446871975421004,0,58,1.5,5,4,5,2,5,58,51,0.5,21.63723649511377,20.733991021232043,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,51,1,0,0,148.04446902779034,145.89245562639692,346.7594800848128,5.067161725853199,290,21,2,5.5,5.759480084812822,327.7594800848128,6,18.307681641040404,0,38,1.5,4,4,4,2,4,38,52,0,159.1329755415841,161.28498894297752,miss,51,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,52,0,1,1,148.04446902779034,149.86744427442653,146.84826623841442,346.7594800848128,252,22,2,5.5,155.84826623841442,137.84826623841442,5,160.0887861536016,0,18,1.5,4,4,4,2,4,18,53,0.5,3.019178036012107,1.196202789375917,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,53,0,2,1,148.04446902779034,152.88497031795873,147.08102695997007,146.84826623841442,289,23,2,5.5,172.58102695997007,121.58102695997007,5,0.23276072155564975,0,51,1.5,4,4,4,3,4,51,54,0.5,5.803943357988658,0.9634420678202673,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,54,1,0,0,145.1547596289671,140.23297370941125,147.08102695997007,147.08102695997007,357,23,3,5.5,150.58102695997007,143.58102695997007,6,0,0,7,1.5,4,4,4,4,4,7,55,0,6.84805325055882,1.9262673310029754,miss,54,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,55,0,1,1,145.1547596289671,151.79531484072172,142.41463029097474,147.08102695997007,1337,24,3,5.5,166.41463029097474,118.41463029097474,5,4.666396668995333,0,48,1.5,2,4,2,3,2,48,56,0.5,9.380684549746974,2.7401293379923573,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,56,0,2,1,145.1547596289671,169.22813996155864,146.07859141821808,142.41463029097474,549,25,3,5.5,172.57859141821808,119.57859141821808,5,3.66396112724334,0,53,1.5,5,0,5,1,5,53,57,0.5,23.149548543340558,0.9238317892509826,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,57,0,3,1,145.1547596289671,157.5333763662478,146.3099324740202,146.07859141821808,236,26,3,5.5,158.3099324740202,134.3099324740202,5,0.23134105580211894,0,24,1.5,4,0,4,4,4,24,58,0.5,11.223443892227607,1.1551728450531016,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,58,0,4,1,145.1547596289671,152.46525529506113,146.3099324740202,146.3099324740202,1028,27,3,5.5,167.3099324740202,125.3099324740202,5,0,0,42,1.5,4,0,4,6,4,42,59,0.5,6.155322821040926,1.1551728450531016,hit,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,59,0,5,0,145.1547596289671,122.7488688275414,158.79978334435899,146.3099324740202,212,27,0,5.5,171.29978334435899,146.29978334435899,6,12.489850870338785,0,25,1.5,3,0,3,2,3,25,60,0,36.050914516817585,13.645023715391886,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,2,1,0,7,0,216.54923962814485,282.5844762526202,191.41335434637722,NA,962,0,1,19,219.91335434637722,162.91335434637722,6,168.58664565362278,0,57,13.5,6,1,6,2,6,57,62,0,91.171121906243,25.135885281767628,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
1,2021-10-08,09:13:30,CHANGEPOINT,ORANGE,0.86,6,2,18.775,2,2,0,8,0,216.54923962814485,220.65308376224002,281.97613244420336,191.41335434637722,488,0,2,19,284.97613244420336,278.97613244420336,6,90.56277809782614,0,6,13.5,6,0,6,2,6,6,63,0,61.32304868196334,65.42689281605851,miss,NA,2,2,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0
