ID,Date,time,cond,condcolor,percentTrialsStay,practiceblock,cannon,driftConc,block,trial,StaySwitch,TAC,hit,angmu,outcome,pred,prev_placementAngle,predT,cannonballs_caught,cannonballs_missed,accPerf,angleup,angledown,outcomeindex,UP,distmean,allASS,blockearnings,picture.wall.stimulusonset,shape.responsearea.stimulusonset,picture.cannonball.stimulusonset,picture.shield_center.stimulusonset,picture.shield.stimulusonset,shieldsize,total_trialnum,perf,predErr,distMean,catch_miss,changepoint,cond_num,cBal,Irreg,oddballProb,predErrMin,predErrNorm,predErrPlus,actRew,rew,UPMin,UPNorm,UPPlus,catchTrial,sigma,oddBall,cp,boatType,initiationRTs,memErr,memErrMin,memErrNorm,memErrPlus,outT,timestampOffset,timestampOnset,timestampPrediction,triggers,vola
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,11,1,0,0,95.07507123404068,80.55314987201845,35.74427225544779,80.676408221862,478,2,1,4.5,44.74427225544779,26.74427225544779,6,44.932135966414215,0,18,1,0,2,0,2,0,0,11,0,44.80887761657066,59.33079897859289,miss,11,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,12,1,0,0,136.63897231608604,137.41442462771752,79.64397375073001,35.74427225544779,697,2,2,4.5,90.64397375073001,68.64397375073001,6,43.89970149528222,0,22,1,0,3,0,3,0,0,12,0,57.77045087698751,56.99499856535603,miss,12,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,13,0,1,1,136.63897231608604,147.2447841531964,135.3978809618346,79.64397375073001,699,3,2,4.5,152.3978809618346,118.3978809618346,5,55.75390721110459,0,34,1,0,3,0,4,0,0,13,0.5,11.846903191361804,1.241091354251438,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,14,0,2,1,136.63897231608604,133.39432205868968,146.9186296739542,135.3978809618346,618,4,2,4.5,172.4186296739542,121.4186296739542,5,11.520748712119598,0,51,1,0,3,0,3,0,0,14,0.5,13.524307615264519,10.27965735786816,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,15,0,3,0,136.63897231608604,164.6741295653535,105.23111544534468,146.9186296739542,500,4,3,4.5,112.73111544534468,97.73111544534468,6,41.687514228609515,0,15,1,0,2,0,3,0,0,15,0,59.44301412000881,31.407856870741355,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,16,1,0,0,341.4112183035843,344.4409047347788,171.55247275209152,105.23111544534468,372,4,0,4.5,180.05247275209152,163.05247275209152,6,66.32135730674683,0,17,1,0,2,0,11,0,0,16,0,172.8884319826873,169.85874555149277,miss,16,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,17,0,1,1,341.4112183035843,350.06636725269556,351.98674815585844,171.55247275209152,551,5,0,4.5,5.486748155858436,338.48674815585844,5,179.56572459623308,0,27,1,0,3,0,3,0,0,17,0.5,1.9203809031628793,10.575529852274144,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,18,0,2,0,341.4112183035843,340.70971835181507,40.3141001604973,351.98674815585844,476,5,1,4.5,52.3141001604973,28.314100160497297,6,48.32735200463884,0,24,1,0,3,0,2,0,0,18,0,59.604381808682206,58.902881856912984,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,19,0,3,0,341.4112183035843,305.26646558635724,335.75978281034185,40.3141001604973,329,5,2,4.5,353.75978281034185,317.75978281034185,6,64.55431735015543,0,36,1,0,3,0,2,0,0,19,0,30.493317223984604,5.651435493242445,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,20,0,4,0,341.4112183035843,329.19325517448107,294.2151389860315,335.75978281034185,347,5,3,4.5,321.7151389860315,266.7151389860315,6,41.544643824310356,0,55,1,0,2,0,3,0,0,20,0,34.978116188449576,47.1960793175528,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,21,0,5,0,341.4112183035843,341.8401772520415,323.9726266148964,294.2151389860315,361,5,0,4.5,328.9726266148964,318.9726266148964,6,29.757487628864908,0,10,1,0,3,0,2,0,0,21,0,17.867550637145087,17.438591688687893,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,22,1,0,0,20.23446495184546,12.416528410783151,347.4397629031544,323.9726266148964,620,5,1,4.5,10.939762903154417,323.9397629031544,6,23.46713628825802,0,47,1,0,2,0,4,0,0,22,0,24.976765507628727,32.79470204869102,miss,22,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,23,0,1,1,20.23446495184546,24.144653420999504,17.336761672181982,347.4397629031544,892,6,1,4.5,38.33676167218198,356.336761672182,5,29.89699876902756,0,42,1,0,2,0,3,0,0,23,0.5,6.8078917488175215,2.897703279663478,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,24,0,2,0,20.23446495184546,18.48955595022767,45.95803410867596,17.336761672181982,876,6,2,4.5,NA,NA,6,28.621272436493978,0,NA,1,0,2,0,3,0,0,24,0,27.468478158448292,25.7235691568305,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,25,0,3,1,20.23446495184546,13.027947645063072,13.339248903363403,45.95803410867596,477,7,2,4.5,16.339248903363405,10.339248903363403,5,32.618785205312555,0,6,1,0,2,0,3,0,0,25,0.5,0.31130125830033073,6.895216048482057,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,26,1,0,0,90.7872690192394,92.81484272076048,12.435441502527647,13.339248903363403,641,7,3,4.5,27.435441502527645,357.4354415025276,6,0.9038074008357562,0,30,1,0,2,0,4,0,0,26,0,80.37940121823283,78.35182751671175,miss,26,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,27,0,1,0,90.7872690192394,76.05598335289203,97.61322176596661,12.435441502527647,563,7,0,4.5,119.11322176596661,76.11322176596661,6,85.17778026343896,0,43,1,0,3,0,3,0,0,27,0,21.557238413074586,6.825952746727211,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,28,0,2,1,90.7872690192394,86.69307028433057,81.48276989169307,97.61322176596661,544,8,0,4.5,107.98276989169307,54.98276989169307,5,16.130451874273547,0,53,1,0,3,0,3,0,0,28,0.5,5.210300392637507,9.304499127546336,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,29,0,3,1,90.7872690192394,93.32210707126704,86.9581578433816,81.48276989169307,350,9,0,4.5,97.4581578433816,76.4581578433816,5,5.475387951688532,0,21,1,0,3,0,3,0,0,29,0.5,6.363949227885442,3.829111175857804,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,30,0,4,0,90.7872690192394,104.23321301651492,89.44909602078114,86.9581578433816,1027,9,1,4.5,97.44909602078114,81.44909602078114,6,2.490938177399542,0,16,1,0,2,0,2,0,0,30,0,14.784116995733783,1.338172998458262,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,31,1,0,1,98.10100223359211,107.95955266959037,98.65872123236699,89.44909602078114,522,10,1,4.5,126.65872123236699,70.65872123236699,5,9.209625211585845,0,56,1,0,3,0,3,0,0,31,0.5,9.30083143722338,0.5577189987748739,hit,31,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,32,0,1,1,98.10100223359211,117.1064282633044,105.5545712700744,98.65872123236699,330,11,1,4.5,125.5545712700744,85.5545712700744,5,6.895850037707419,0,40,1,0,3,0,3,0,0,32,0.5,11.55185699322999,7.453569036482293,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,33,0,2,0,98.10100223359211,70.09247374439505,117.94088618074163,105.5545712700744,552,11,2,4.5,122.44088618074163,113.44088618074163,6,12.386314910667224,0,9,1,0,3,0,2,0,0,33,0,47.84841243634658,19.839883947149517,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,34,0,3,0,98.10100223359211,89.84564658048284,61.412097726378406,117.94088618074163,366,11,3,4.5,64.9120977263784,57.912097726378406,6,56.52878845436322,0,7,1,0,2,0,3,0,0,34,0,28.43354885410443,36.68890450721371,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,35,0,4,0,98.10100223359211,110.40438176347584,91.58381157086194,61.412097726378406,276,11,0,4.5,109.08381157086194,74.08381157086194,6,30.171713844483534,0,35,1,0,4,0,3,0,0,35,0,18.8205701926139,6.517190662730172,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,36,1,0,1,123.58571531334559,105.70882182124366,98.55796512345823,91.58381157086194,278,12,0,4.5,112.55796512345823,84.55796512345823,5,6.974153552596292,0,28,1,0,2,0,2,0,0,36,0.5,7.150856697785429,25.027750189887357,hit,36,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,37,0,1,0,123.58571531334559,131.90977520367787,99.37209270857909,98.55796512345823,229,12,1,4.5,105.37209270857909,93.37209270857909,6,0.8141275851208576,0,12,1,0,2,0,2,0,0,37,0,32.53768249509878,24.2136226047665,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,38,0,2,0,123.58571531334559,131.02705144590368,122.57405713457251,99.37209270857909,792,12,2,4.5,129.0740571345725,116.07405713457251,6,23.201964425993424,0,13,1,0,2,0,3,0,0,38,0,8.452994311331167,1.0116581787730752,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,39,0,3,1,123.58571531334559,95.54731525519375,111.90870482818192,122.57405713457251,553,13,2,4.5,128.40870482818192,95.408704828181925,5,10.665352306390588,0,33,1,0,3,0,3,0,0,39,0.5,16.361389572988173,11.677010485163663,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,40,0,4,0,123.58571531334559,123.11625170616405,111.05803978825281,111.90870482818192,414,13,3,4.5,116.55803978825281,105.55803978825281,6,0.8506650399291118,0,11,1,0,2,0,3,0,0,40,0,12.058211917911237,12.527675525092775,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,41,0,5,0,123.58571531334559,130.93588381527667,105.94539590092286,111.05803978825281,379,13,0,4.5,118.44539590092286,93.44539590092286,6,5.112643887329952,0,25,1,0,3,0,3,0,0,41,0,24.990487914353807,17.640319412422727,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,42,0,6,0,123.58571531334559,94.4088974472264,131.44826664517961,105.94539590092286,266,13,1,4.5,153.94826664517961,108.94826664517961,6,25.502870744256754,0,45,1,0,2,0,3,0,0,42,0,37.03936919795322,7.862551331834027,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,43,0,7,0,123.58571531334559,139.39632619240626,85.10090754621223,131.44826664517961,343,13,2,4.5,98.10090754621223,72.10090754621223,6,46.34735909896739,0,26,1,0,2,0,3,0,0,43,0,54.29541864619404,38.48480776713336,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,44,0,8,0,123.58571531334559,101.67347894089805,117.06653315895954,85.10090754621223,354,13,3,4.5,121.06653315895954,113.06653315895954,6,31.965625612747317,0,8,1,0,2,0,3,0,0,44,0,15.393054218061494,6.519182154386044,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,45,0,9,1,123.58571531334559,105.75872915811195,99.60094075897102,117.06653315895954,474,14,3,4.5,107.60094075897102,91.60094075897102,5,17.465592399988523,0,16,1,0,2,0,2,0,0,45,0.5,6.157788399140927,23.984774554374567,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,46,0,10,1,123.58571531334559,101.7992137720995,98.95813236286227,99.60094075897102,343,15,3,4.5,109.45813236286227,88.45813236286227,5,0.6428083961087481,0,21,1,0,3,0,3,0,0,46,0.5,2.8410814092372334,24.627582950483315,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,47,0,11,0,123.58571531334559,65.98472339204406,98.95813236286227,98.95813236286227,881,15,0,4.5,125.45813236286227,72.45813236286227,6,0,0,53,1,0,2,0,2,0,0,47,0,32.97340897081821,24.627582950483315,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,48,0,12,0,123.58571531334559,160.8330196134238,77.0053832080835,98.95813236286227,512,15,1,4.5,98.0053832080835,56.0053832080835,6,21.952749154778772,0,42,1,0,2,0,3,0,0,48,0,83.8276364053403,46.58033210526209,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,49,0,13,0,123.58571531334559,120.98019258900956,150.18300322255814,77.0053832080835,603,15,2,4.5,154.18300322255814,146.18300322255814,6,73.17762001447464,0,8,1,0,2,0,3,0,0,49,0,29.20281063354858,26.597287909212554,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,50,0,14,0,123.58571531334559,142.73506333939915,77.47119229084849,150.18300322255814,514,15,3,4.5,NA,NA,6,72.71181093170965,0,NA,1,0,2,0,4,0,0,50,0,65.26387104855066,46.114523022497096,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,51,0,15,0,123.58571531334559,111.21928373645919,133.41982752719997,77.47119229084849,521,15,0,4.5,154.91982752719997,111.91982752719997,6,55.94863523635148,0,43,1,0,3,0,3,0,0,51,0,22.20054379074078,9.834112213854382,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,52,0,16,0,123.58571531334559,145.67965070905748,96.7570975445059,133.41982752719997,282,15,1,4.5,111.2570975445059,82.2570975445059,6,36.662729982694074,0,29,1,0,2,0,2,0,0,52,0,48.92255316455159,26.828617768839692,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,53,1,0,0,26.513074279416603,29.96710963640851,132.008169254031,96.7570975445059,280,15,2,4.5,152.508169254031,111.508169254031,6,35.25107170952511,0,41,1,0,2,0,2,0,0,53,0,102.0410596176225,105.4950949746144,miss,53,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2021-10-08,10:13:30,CHANGEPOINT,BLUE,0.86,6,2,18.775,1,54,0,1,1,26.513074279416603,46.937865258648856,46.98863785647407,132.008169254031,505,16,2,4.5,66.98863785647407,26.98863785647407,5,85.01953139755693,0,40,1,0,2,0,3,0,0,54,0.5,0.05077259782521537,20.475563577057468,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
