ID,Date,time,cond,condcolor,percentTrialsStay,practiceblock,cannon,driftConc,block,trial,StaySwitch,TAC,hit,angmu,outcome,pred,prev_placementAngle,predT,cannonballs_caught,cannonballs_missed,accPerf,angleup,angledown,outcomeindex,UP,distmean,allASS,blockearnings,picture.wall.stimulusonset,shape.responsearea.stimulusonset,picture.cannonball.stimulusonset,picture.shield_center.stimulusonset,picture.shield.stimulusonset,shieldsize,total_trialnum,perf,predErr,distMean,catch_miss,changepoint,cond_num,cBal,Irreg,sex,age,oddballProb,predErrMin,predErrNorm,predErrPlus,actRew,rew,UPMin,UPNorm,UPPlus,catchTrial,sigma,oddBall,cp
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,49,0,49,1,289.4590872917095,286.1142734115685,294.39675892658266,304.53712082882396,346,21,0,4,305.89675892658266,282.89675892658266,5,10.140361902241295,23,1.5,0,9,0,16,0,NA,23,50,0.5,8.282485515014173,4.937671634873141,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,50,0,50,1,282.9795789001524,292.92963234607845,288.7886219821685,294.39675892658266,372,22,0,4,310.2886219821685,267.2886219821685,5,5.608136944414184,43,1.5,0,2,0,1,0,NA,43,51,0.5,4.14101036390997,5.809043082016103,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,51,0,51,0,284.0691011357268,259.4334342171291,294.42061637864697,288.7886219821685,380,22,1,4,319.42061637864697,269.42061637864697,6,5.63199439647849,50,1.5,0,4,0,8,0,NA,50,52,0,34.987182161517865,10.351515242920186,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,52,0,52,1,285.5718093342471,286.2281401191543,273.52561519717443,294.42061637864697,447,23,1,4,299.02561519717443,248.02561519717443,5,20.895001181472537,51,1.5,0,6,0,2,0,NA,51,53,0.5,12.702524921979887,12.046194137072689,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,53,0,53,0,281.36295493914696,266.3901227685542,291.644435140714,273.52561519717443,412,23,2,4,311.644435140714,271.644435140714,6,18.118819943539563,40,1.5,0,16,0,16,0,NA,40,54,0,25.254312372159802,10.281480201567035,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,54,0,54,0,279.64499588035596,290.02739059445673,269.72716501693134,291.644435140714,246,23,3,4,279.22716501693134,260.22716501693134,6,21.917270123782657,19,1.5,0,4,0,16,0,NA,19,55,0,20.300225577525396,9.917830863424626,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,55,0,55,1,277.2009762800179,257.7050585945809,270.2728349830681,269.72716501693134,464,24,3,4,293.2728349830681,247.2728349830681,5,0.5456699661367566,46,1.5,0,17,0,14,0,NA,46,56,0.5,12.567776388487175,6.928141296949832,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,56,0,56,0,274.0768407708072,317.5133123876668,287.469873830377,270.2728349830681,1026,24,0,4,313.969873830377,260.969873830377,6,17.19703884730893,53,1.5,0,13,0,16,0,NA,53,57,0,30.04343855728979,13.393033059569802,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,57,0,57,0,278.144880128651,260.3159040383711,291.8542166414575,287.469873830377,489,24,1,4,298.3542166414575,285.3542166414575,6,4.384342811080501,13,1.5,0,16,0,10,0,NA,13,58,0,31.53831260308641,13.709336512806544,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,58,0,58,1,274.40284859792524,255.47127689437374,269.71914058531706,291.8542166414575,344,25,1,4,297.21914058531706,242.21914058531706,5,22.135076056140463,55,1.5,0,13,0,3,0,NA,55,59,0.5,14.24786369094332,4.683708012608179,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,59,1,59,0,274.40284859792524,359.3276151268109,281.85977912094796,269.71914058531706,548,25,2,4,290.35977912094796,273.35977912094796,6,12.140638535630899,17,1.5,0,5,0,10,0,NA,17,60,0,77.46783600586292,7.45693052302272,miss,59,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,1,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,1,60,0,60,1,275.4136763701876,261.578279007125,251.30888695464765,281.85977912094796,770,26,2,4,264.8088869546476,237.80888695464765,5,30.550892166300315,27,1.5,0,7,0,9,0,NA,27,61,0.5,10.269392052477343,24.104789415539955,hit,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,2,1,0,61,0,203.59028126162636,153.76032002660446,75.77040817878658,251.30888695464765,1182,0,1,17,101.77040817878658,49.77040817878658,6,175.53847877586105,52,13,0,6,0,10,0,NA,52,62,0,77.98991184781788,127.81987308283978,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
326980,2021-11-01,23:49:01,ODDBALL,BLUE,0.86,6,2,18.775,2,2,0,62,0,208.77548548117804,194.55802441790553,154.54854943235506,75.77040817878658,183,0,2,17,168.54854943235506,140.54854943235506,6,78.77814125356848,28,13,0,10,0,12,0,NA,28,63,0,40.00947498555047,54.22693604882298,miss,NA,1,1,NA,NA,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,0,NA
