Date,ID,TAC,UP,UPMin,UPNorm,UPPlus,accPerf,actRew,age,allASS,block,boatType,cBal,catchTrial,cond,cp,distMean,driftConc,hit,initiationRTs,memErr,memErrMin,memErrNorm,memErrPlus,oddBall,oddballProb,outT,outcome,perf,pred,predErr,predErrMin,predErrNorm,predErrPlus,predT,rew,sex,sigma,timestampOffset,timestampOnset,timestampPrediction,trial,triggers,vola
2021-11-01,912677,1,6.257856690555343,0,0,0,5,0.5,43,1.5,1,NA,1,0,ODDBALL,NA,19.32638158989286,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,141.76569549571383,0.5,165.1577729420889,23.392077446375083,NA,NA,NA,1324,0.5,1,18.775,NA,NA,NA,1,NA,NA
2021-11-01,912677,2,14.721911054622126,0,0,0,5,0.5,43,1.5,1,NA,1,0,ODDBALL,NA,1.3858091206870142,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,174.0283997613683,0.5,150.43586188746679,23.592537873901506,NA,NA,NA,812,0.5,1,18.775,NA,NA,NA,2,NA,NA
2021-11-01,912677,3,12.41858719367147,0,0,0,5,0.5,43,1.5,1,NA,1,0,ODDBALL,NA,11.371328192512067,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,162.69407220283028,0.5,162.85444908113826,0.16037687830797154,NA,NA,NA,335,0.5,1,18.775,NA,NA,NA,3,NA,NA
2021-11-01,912677,4,3.341463274468964,0,0,0,5,0.5,43,1.5,1,NA,1,0,ODDBALL,NA,9.038342711110573,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,149.53505675493486,0.5,159.5129858066693,9.977929051734435,NA,NA,NA,370,0.5,1,18.775,NA,NA,NA,4,NA,NA
2021-11-01,912677,5,0.6564822448966083,0,0,0,5,0,43,1.5,1,NA,1,0,ODDBALL,NA,6.133621482142701,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,183.1841837009448,0,158.85650356177268,24.327680139172116,NA,NA,NA,274,0.5,1,18.775,NA,NA,NA,5,NA,NA
2021-11-01,912677,6,4.10572864260169,0,0,0,5,0.5,43,1.5,1,NA,1,0,ODDBALL,NA,10.210453232347561,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,161.6907186937898,0.5,162.96223220437437,1.2715135105845832,NA,NA,NA,306,0.5,1,18.775,NA,NA,NA,6,NA,NA
2021-11-01,912677,7,0,0,0,0,5,0,43,1.5,1,NA,1,0,ODDBALL,NA,9.957214311836253,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,103.6825494636802,0,162.96223220437437,59.27968274069417,NA,NA,NA,248,0.5,1,18.775,NA,NA,NA,7,NA,NA
2021-11-01,912677,8,48.285369034037316,0,0,0,5,0,43,1.5,1,NA,1,0,ODDBALL,NA,36.46142428563364,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,150.25058712293261,0,114.67686317033706,35.57372395259556,NA,NA,NA,67,0.5,1,18.775,NA,NA,NA,8,NA,NA
2021-11-01,912677,9,35.647244999094184,0,0,0,5,0.5,43,1.5,1,NA,1,0,ODDBALL,NA,3.6178260381169878,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,158.02978046983668,0.5,150.32410816943124,7.705672300405439,NA,NA,NA,63,0.5,1,18.775,NA,NA,NA,9,NA,NA
2021-11-01,912677,10,0.8650980875956975,0,0,0,5,0,43,1.5,1,NA,1,0,ODDBALL,NA,2.7527279505212903,18.775,0,NA,NA,NA,NA,NA,1,0.14,NA,60.47486385807275,0,151.18920625702694,90.71434239895419,NA,NA,NA,696,0.5,1,18.775,NA,NA,NA,10,NA,NA
