ID,Date,time,cond,condcolor,percentTrialsStay,practiceblock,cannon,driftConc,block,trial,StaySwitch,TAC,hit,angmu,outcome,pred,prev_placementAngle,predT,cannonballs_caught,cannonballs_missed,accPerf,angleup,angledown,outcomeindex,UP,distmean,allASS,blockearnings,picture.wall.stimulusonset,shape.responsearea.stimulusonset,picture.cannonball.stimulusonset,picture.shield_center.stimulusonset,picture.shield.stimulusonset,shieldsize,total_trialnum,perf,predErr,distMean,catch_miss,changepoint,cond_num,cBal,Irreg,oddballProb,predErrMin,predErrNorm,predErrPlus,actRew,rew,UPMin,UPNorm,UPPlus,catchTrial,sigma,oddBall,cp,boatType,initiationRTs,memErr,memErrMin,memErrNorm,memErrPlus,outT,timestampOffset,timestampOnset,timestampPrediction,triggers,vola
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,11,1,0,1,306.4088857701069,339.67104829562356,344.7946172041661,336.32242055930726,1862,2,1,2,4.794617204166116,324.7946172041661,5,8.472196644858855,0,40,1,1,1,1,5,1,1,11,0.5,5.123568908542552,38.38573143405921,hit,11,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,12,0,1,0,306.4088857701069,311.2157470588099,157.59016262850673,344.7946172041661,909,2,2,2,179.09016262850673,136.09016262850673,6,172.79554542434062,0,43,1,1,2,1,5,1,1,12,0,153.62558443030315,148.81872314160017,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,13,0,2,0,306.4088857701069,296.372293291131,312.694033276005,157.59016262850673,1499,2,3,2,320.694033276005,304.694033276005,6,155.10387064749824,0,16,1,1,5,1,6,1,1,13,0,16.321739984874,6.285147505898067,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,14,0,3,0,306.4088857701069,304.4275999506832,5.51869411505623,312.694033276005,925,2,0,2,34.51869411505623,336.51869411505623,6,52.82466083905126,0,58,1,1,1,1,5,1,1,14,0,61.09109416437303,59.10980834494933,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,15,0,4,0,306.4088857701069,313.2565941724793,159.6467708519312,NA,1791,2,1,2,188.1467708519312,131.1467708519312,6,159.6467708519312,0,57,1,1,1,1,3,1,1,16,0,153.60982332054812,146.7621149181757,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,16,0,5,0,306.4088857701069,328.6979949625868,107.0628571734614,NA,1141,2,2,2,129.5628571734614,84.5628571734614,6,107.0628571734614,0,45,1,1,2,1,4,1,1,19,0,138.3648622108746,160.6539714033545,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,17,0,6,1,306.4088857701069,304.03677165492644,320.8801625258826,107.0628571734614,305,3,2,2,344.8801625258826,296.8801625258826,5,146.18269464757878,0,48,1,1,1,1,4,1,1,20,0.5,16.84339087095617,14.471276755775705,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,18,1,0,0,177.67511139104028,173.7464788791299,12.498919459638715,320.8801625258826,1270,3,3,2,17.998919459638714,6.998919459638715,6,51.61875693375612,0,11,1,1,1,1,3,1,1,21,0,161.24755941949118,165.17619193140155,miss,18,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,19,0,1,0,177.67511139104028,199.49291194217534,172.70136060825968,12.498919459638715,407,3,0,2,189.20136060825968,156.20136060825968,6,160.20244114862095,0,33,1,1,4,1,2,1,1,22,0,26.791551333915663,4.9737507827805985,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,20,1,0,0,309.0047511246532,307.06232634974134,216.9857635738725,172.70136060825968,592,3,1,2,234.4857635738725,199.4857635738725,6,44.28440296561283,0,35,1,1,2,1,4,1,1,23,0,90.07656277586884,92.01898755078068,miss,20,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,21,0,1,0,309.0047511246532,276.190254368423,302.11968885097514,216.9857635738725,268,3,2,2,314.11968885097514,290.11968885097514,6,85.13392527710263,0,24,1,1,1,1,4,1,1,24,0,25.929434482552153,6.885062273678045,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,22,0,2,0,309.0047511246532,295.85247503978627,258.4215794278826,302.11968885097514,625,3,3,2,284.4215794278826,232.4215794278826,6,43.698109423092546,0,52,1,1,2,1,2,1,1,25,0,37.43089561190368,50.58317169677059,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,23,0,3,0,309.0047511246532,293.5916297927799,103.50635541258237,258.4215794278826,320,3,0,2,108.00635541258237,99.00635541258237,6,154.91522401530023,0,9,1,1,2,1,3,1,1,26,0,169.91472561980248,154.50160428792918,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,24,0,4,1,309.0047511246532,288.92162372540935,297.29180855561975,103.50635541258237,1299,4,0,2,311.29180855561975,283.29180855561975,5,166.2145468569626,0,28,1,2,4,2,2,2,2,27,0.5,8.370184830210405,11.71294256903343,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,25,0,5,0,309.0047511246532,294.70802136857594,3.628532155436421,297.29180855561975,596,4,1,2,28.12853215543642,339.1285321554364,6,66.33672359981665,0,49,1,1,1,1,0,1,1,28,0,68.92051078686046,54.62378103078322,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,26,0,6,0,309.0047511246532,337.2548925896027,283.5704343851615,3.628532155436421,320,4,2,2,297.0704343851615,270.0704343851615,6,80.05809777027491,0,27,1,1,3,1,2,1,1,29,0,53.68445820444123,25.434316739491692,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,27,0,7,0,309.0047511246532,322.4951335340421,342.89727103094765,283.5704343851615,312,4,3,2,347.89727103094765,337.89727103094765,6,59.32683664578616,0,10,1,1,1,1,5,1,1,30,0,20.40213749690554,33.89251990629447,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,28,0,8,0,309.0047511246532,280.7423988921608,318.9451862290376,342.89727103094765,281,4,0,2,340.9451862290376,296.9451862290376,6,23.952084801910075,0,44,1,1,0,1,4,1,1,31,0,38.20278733687678,9.940435104384392,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,29,0,9,0,309.0047511246532,323.85002037842787,279.6887865603668,318.9451862290376,275,4,1,2,294.1887865603668,265.1887865603668,6,39.25639966867078,0,29,1,1,2,1,2,1,1,32,0,44.16123381806108,29.31596456428639,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,30,0,10,0,309.0047511246532,286.18928888041034,338.45902408146156,279.6887865603668,284,4,2,2,354.45902408146156,322.45902408146156,6,58.77023752109477,0,32,1,2,1,2,3,2,2,33,0,52.26973520105122,29.45427295680838,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,31,1,0,0,72.65033049337806,58.601404004809595,276.886427331432,338.45902408146156,296,4,3,2,303.886427331432,249.886427331432,6,61.57259675002956,0,54,1,1,1,1,0,1,1,34,0,141.71497667337758,155.76390316194608,miss,31,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,32,1,0,0,246.15154084892748,239.3958924200879,61.02391907631079,276.886427331432,217,4,0,2,NA,NA,6,144.1374917448788,0,NA,1,1,5,1,3,1,1,35,0,178.3719733437771,174.8723782273833,miss,32,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,33,0,1,0,246.15154084892748,292.1949526688191,232.96961039432136,61.02391907631079,1524,4,1,2,245.46961039432136,220.46961039432136,6,171.94569131801057,0,25,1,1,1,1,2,1,1,36,0,59.225342274497734,13.181930454606118,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,34,1,0,1,266.68442628036354,291.13510654618335,302.3632907620757,232.96961039432136,496,5,1,2,332.3632907620757,272.3632907620757,5,69.39368036775431,0,60,1,1,4,1,6,1,1,37,0.5,11.228184215892327,35.67886448171214,hit,34,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,35,0,1,0,266.68442628036354,287.12405458886235,303.84265246356404,302.3632907620757,579,5,2,2,313.84265246356404,293.84265246356404,6,1.479361701488358,0,20,1,1,3,1,6,1,1,38,0,16.718597874701686,37.1582261832005,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,36,0,2,0,266.68442628036354,257.83641032389886,285.25511870305775,303.84265246356404,209,5,3,2,288.75511870305775,281.75511870305775,6,18.58753376050629,0,7,1,2,3,2,5,2,2,39,0,27.418708379158886,18.570692422694208,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,37,0,3,0,266.68442628036354,284.2034845605441,254.89042487765954,285.25511870305775,231,5,0,2,274.39042487765954,235.39042487765954,6,30.364693825398206,0,39,1,1,4,1,6,1,1,40,0,29.313059682884557,11.794001402703998,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,38,0,4,0,266.68442628036354,238.65770458067044,291.44773632710536,254.89042487765954,233,5,1,2,302.94773632710536,279.94773632710536,6,36.55731144944582,0,23,1,1,1,1,4,1,1,41,0,52.79003174643492,24.76331004674182,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,39,0,5,0,266.68442628036354,281.46771672528473,226.23640760285616,291.44773632710536,223,5,2,2,244.73640760285616,207.73640760285616,6,65.2113287242492,0,37,1,1,3,1,3,1,1,42,0,55.23130912242857,40.44801867750738,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,40,1,0,0,119.2068473247827,129.92556822873883,287.14278193667207,226.23640760285616,163,5,3,2,307.64278193667207,266.64278193667207,6,60.906374333815904,0,41,1,1,4,1,6,1,1,43,0,157.21721370793324,167.93593461188937,miss,40,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,41,0,1,1,119.2068473247827,140.7116076909524,128.49598945956828,287.14278193667207,159,6,3,2,151.99598945956828,104.99598945956828,5,158.6467924771038,0,47,1,1,1,1,4,1,1,44,0.5,12.215618231384127,9.289142134785578,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,42,0,2,0,119.2068473247827,142.99852962038904,107.08175686914232,128.49598945956828,827,6,0,2,116.58175686914232,97.58175686914232,6,21.414232590425954,0,19,1,1,2,1,1,1,1,45,0,35.91677275124671,12.125090455640375,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,43,0,3,1,119.2068473247827,159.43222691965985,162.1907212463252,107.08175686914232,278,7,0,2,176.1907212463252,148.1907212463252,5,55.108964377182886,0,28,1,1,2,1,5,1,1,46,0.5,2.7584943266653568,42.98387392154251,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,44,0,4,0,119.2068473247827,112.24020543027159,218.9275435927923,162.1907212463252,242,7,1,2,235.9275435927923,201.9275435927923,6,56.73682234646708,0,34,1,1,1,1,2,1,1,47,0,106.6873381625207,99.72069626800959,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,45,0,5,0,119.2068473247827,138.62279568846657,106.77845493861639,218.9275435927923,440,7,2,2,116.77845493861639,96.77845493861639,6,112.1490886541759,0,20,1,0,4,0,1,0,0,48,0,31.844340749850176,12.428392386166308,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,46,0,6,1,119.2068473247827,133.50790479650138,144.65989307844234,106.77845493861639,205,8,2,2,163.65989307844234,125.65989307844234,5,37.881438139825946,0,38,1,1,1,1,2,1,1,49,0.5,11.151988281940959,25.453045753659637,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,47,0,7,0,119.2068473247827,100.71164912287901,192.2647737278924,144.65989307844234,699,8,3,2,205.7647737278924,178.7647737278924,6,47.60488064945005,0,27,1,1,3,1,5,1,1,50,0,91.55312460501338,73.05792640310969,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,48,0,8,1,119.2068473247827,99.31983017220215,96.27729848959756,192.2647737278924,691,9,3,2,125.77729848959756,66.77729848959756,5,95.98747523829483,0,59,1,1,4,1,3,1,1,51,0.5,3.04253168260459,22.929548835185145,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,49,0,9,0,119.2068473247827,118.3823279978167,190.25416467790419,96.27729848959756,590,9,0,2,205.25416467790419,175.25416467790419,6,93.97686618830663,0,30,1,1,10,1,3,1,1,52,0,71.87183668008748,71.04731735312149,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,50,0,10,1,119.2068473247827,109.33611696277552,112.98101264998063,190.25416467790419,234,10,0,2,133.48101264998064,92.48101264998063,5,77.27315202792356,0,41,1,1,2,1,2,1,1,53,0.5,3.644895687205107,6.225834674802073,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,51,0,11,0,119.2068473247827,115.40140351809694,318.0940580589171,112.98101264998063,1787,10,1,2,326.5940580589171,309.5940580589171,6,154.88695459106356,0,17,1,1,2,1,2,1,1,54,0,157.30734545917986,161.11278926586562,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,52,0,12,1,119.2068473247827,101.71425989009418,112.68441142412924,318.0940580589171,675,11,1,2,134.18441142412922,91.18441142412924,5,154.59035336521214,0,43,1,1,1,1,4,1,1,55,0.5,10.970151534035054,6.522435900653463,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,53,0,13,0,119.2068473247827,107.0435393358597,55.848499930749675,112.68441142412924,746,11,2,2,82.34849993074968,29.348499930749675,6,56.83591149337956,0,53,1,1,4,1,4,1,1,56,0,51.19503940511003,63.358347394033025,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2021-10-05,11:10:20,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,54,0,14,1,119.2068473247827,116.81463068619696,108.34720650328377,55.848499930749675,446,12,2,2,128.34720650328376,88.34720650328377,5,52.4987065725341,0,40,1,1,0,1,4,1,1,57,0.5,8.467424182913192,10.859640821498928,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
