Date,ID,TAC,UP,UPMin,UPNorm,UPPlus,accPerf,actRew,age,allASS,block,boatType,cBal,catchTrial,cond,cp,distMean,driftConc,hit,initiationRTs,memErr,memErrMin,memErrNorm,memErrPlus,oddBall,oddballProb,outT,outcome,perf,pred,predErr,predErrMin,predErrNorm,predErrPlus,predT,rew,sex,sigma,timestampOffset,timestampOnset,timestampPrediction,trial,triggers,vola
2021-11-03,552946,1,55.754445882165385,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,137.5771316257105,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,357.32769864595525,0,151.18920625702694,153.8615076110717,0.1404588836306857,35.0214165470541,177.4522392088696,1567,0.5,2,18.775,NA,NA,NA,1,NA,NA
2021-11-03,552946,2,171.74525147661038,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,31.217236687837897,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,58.31190230491666,0,339.44395478041656,78.8679475245001,0.1404588836306857,35.0214165470541,177.4522392088696,1845,0.5,2,18.775,NA,NA,NA,2,NA,NA
2021-11-03,552946,3,79.6443284366087,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,44.781935407418075,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,23.286153309549082,0,59.08828321702529,35.802129907476214,0.1404588836306857,35.0214165470541,177.4522392088696,1205,0.5,2,18.775,NA,NA,NA,3,NA,NA
2021-11-03,552946,4,34.00468921083437,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,16.858775013565584,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,8.301267379136139,0,25.083594006190918,16.78232662705478,0.1404588836306857,35.0214165470541,177.4522392088696,884,0.5,2,18.775,NA,NA,NA,4,NA,NA
2021-11-03,552946,5,8.606473519788874,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,23.376284936089128,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,30.832575969091614,0.5,33.69006752597979,2.857491556888178,0.1404588836306857,35.0214165470541,177.4522392088696,794,0.5,2,18.775,NA,NA,NA,5,NA,NA
2021-11-03,552946,6,1.301952672578878,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,24.799819797316875,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,3.1106864165533192,0,34.99202019855867,31.88133378200535,0.1404588836306857,35.0214165470541,177.4522392088696,886,0.5,2,18.775,NA,NA,NA,6,NA,NA
2021-11-03,552946,7,42.34439955845107,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,16.603420841232776,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,24.825447451021144,0,352.6476206401076,32.17782681091353,0.1404588836306857,35.0214165470541,177.4522392088696,806,0.5,2,18.775,NA,NA,NA,7,NA,NA
2021-11-03,552946,8,19.189154727755124,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,2.88527210958172,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,36.79565909976147,0.5,11.836775367862726,24.958883731898744,0.1404588836306857,35.0214165470541,177.4522392088696,565,0.5,2,18.775,NA,NA,NA,8,NA,NA
2021-11-03,552946,9,9.032572426971145,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,9.902933263140673,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,29.40880593159983,0.5,20.86934779483387,8.539458136765958,0.1404588836306857,35.0214165470541,177.4522392088696,996,0.5,2,18.775,NA,NA,NA,9,NA,NA
2021-11-03,552946,10,3.0931411797443147,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,15.604815555915236,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,325.59287286556196,0,23.962488974578186,58.36961610901625,0.1404588836306857,35.0214165470541,177.4522392088696,919,0.5,2,18.775,NA,NA,NA,10,NA,NA
2021-11-03,552946,11,47.78674955747363,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,32.080094886824554,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,4.27109643866662,0.5,336.1757394171046,28.09535702156205,0.1404588836306857,35.0214165470541,177.4522392088696,759,0.5,2,18.775,NA,NA,NA,11,NA,NA
2021-11-03,552946,12,17.59251497785533,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,20.4427843405781,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,2.994992842333488,0,353.7682543949599,9.226738447373577,0.1404588836306857,35.0214165470541,177.4522392088696,559,0.5,2,18.775,NA,NA,NA,12,NA,NA
2021-11-03,552946,13,8.387021225831575,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,9.650126677321182,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,10.642287395744594,0.5,2.1552756207914943,8.4870117749531,0.1404588836306857,35.0214165470541,177.4522392088696,774,0.5,2,18.775,NA,NA,NA,13,NA,NA
2021-11-03,552946,14,7.763375005269344,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,0.33256394483756146,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,351.8166464994123,0.5,9.918650626060838,18.10200412664858,0.1404588836306857,35.0214165470541,177.4522392088696,777,0.5,2,18.775,NA,NA,NA,14,NA,NA
2021-11-03,552946,15,11.974539411065393,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,12.830313360301886,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,2.8257086078386564,0.5,357.9441112149955,4.881597392843162,0.1404588836306857,35.0214165470541,177.4522392088696,777,0.5,2,18.775,NA,NA,NA,15,NA,NA
2021-11-03,552946,16,9.767781197663396,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,6.885389563648744,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,20.117578515376092,0,7.711892412658882,12.40568610271721,0.1404588836306857,35.0214165470541,177.4522392088696,1132,0.5,2,18.775,NA,NA,NA,16,NA,NA
2021-11-03,552946,17,7.967631709760374,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,0.762700898155952,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,18.815675286729153,0.5,15.679524122419256,3.136151164309897,0.1404588836306857,35.0214165470541,177.4522392088696,621,0.5,2,18.775,NA,NA,NA,17,NA,NA
2021-11-03,552946,18,4.545335308748825,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,3.2781857802243337,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,14.578111388348853,0.5,20.22485943116808,5.646748042819228,0.1404588836306857,35.0214165470541,177.4522392088696,958,0.5,2,18.775,NA,NA,NA,18,NA,NA
2021-11-03,552946,19,3.7091568422149663,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,0.3624708136376036,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,25.274091145047638,0.5,16.515702588953115,8.758388556094523,0.1404588836306857,35.0214165470541,177.4522392088696,507,0.5,2,18.775,NA,NA,NA,19,NA,NA
2021-11-03,552946,20,0.5171819049275008,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,2.5275117984349222,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,13.53961989055655,0.5,17.032884493880616,3.493264603324066,0.1404588836306857,35.0214165470541,177.4522392088696,525,0.5,2,18.775,NA,NA,NA,20,NA,NA
2021-11-03,552946,21,0,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,4.201391121475636,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,20.548637572039567,0.5,17.032884493880616,3.5157530781589514,0.1404588836306857,35.0214165470541,177.4522392088696,503,0.5,2,18.775,NA,NA,NA,21,NA,NA
2021-11-03,552946,22,0,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,0.843004249720785,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,351.84733051335985,0,17.032884493880616,25.18555398052075,0.1404588836306857,35.0214165470541,177.4522392088696,486,0.5,2,18.775,NA,NA,NA,22,NA,NA
2021-11-03,552946,23,19.188160114672257,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,17.189244686290465,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,342.67583313581457,0,357.84472437920834,15.168891243393773,0.1404588836306857,35.0214165470541,177.4522392088696,600,0.5,2,18.775,NA,NA,NA,23,NA,NA
2021-11-03,552946,24,14.711581336952065,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,36.65743268577228,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,6.8155084951601115,0,343.1331430422563,23.68236545290381,0.1404588836306857,35.0214165470541,177.4522392088696,939,0.5,2,18.775,NA,NA,NA,24,NA,NA
2021-11-03,552946,25,20.72033741134578,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,18.875115191852828,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,40.47904863761926,0,3.853480453602075,36.62556818401718,0.1404588836306857,35.0214165470541,177.4522392088696,405,0.5,2,18.775,NA,NA,NA,25,NA,NA
2021-11-03,552946,26,33.84076001308709,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,9.240448391899498,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,44.81922821052029,0,37.694240466689166,7.124987743831127,0.1404588836306857,35.0214165470541,177.4522392088696,385,0.5,2,18.775,NA,NA,NA,26,NA,NA
2021-11-03,552946,27,7.509658243777629,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,16.874569234236958,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,49.1488359992298,0.5,45.203898710466795,3.9449372887630076,0.1404588836306857,35.0214165470541,177.4522392088696,542,0.5,2,18.775,NA,NA,NA,27,NA,NA
2021-11-03,552946,28,7.062199434238771,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,9.34137201336133,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,19.61907486958345,0,38.141699276228024,18.522624406644574,0.1404588836306857,35.0214165470541,177.4522392088696,604,0.5,2,18.775,NA,NA,NA,28,NA,NA
2021-11-03,552946,29,16.130416078308663,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,6.729310442982296,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,8.669021762799456,0.5,22.01128319791936,13.342261435119905,0.1404588836306857,35.0214165470541,177.4522392088696,803,0.5,2,18.775,NA,NA,NA,29,NA,NA
2021-11-03,552946,30,17.67896921473085,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,24.408279657713145,18.775,0,NA,NA,NA,NA,NA,1,0.14,NA,153.02091784612762,0,4.332313983188515,148.6886038629391,0.1404588836306857,35.0214165470541,177.4522392088696,455,0.5,2,18.775,NA,NA,NA,30,NA,NA
2021-11-03,552946,31,153.1602979158702,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,126.25544008399008,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,12.750150973792266,0,157.49261189905872,144.74246092526644,0.1404588836306857,35.0214165470541,177.4522392088696,606,0.5,2,18.775,NA,NA,NA,31,NA,NA
2021-11-03,552946,32,145.60395385943073,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,24.775193992683967,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,38.153835675126906,0.5,11.888658039627975,26.26517763549893,0.1404588836306857,35.0214165470541,177.4522392088696,687,0.5,2,18.775,NA,NA,NA,32,NA,NA
2021-11-03,552946,33,18.833752912658838,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,5.941441080025129,18.775,0,NA,NA,NA,NA,NA,1,0.14,NA,2.4316694872527544,0,30.722410952286815,28.29074146503406,0.1404588836306857,35.0214165470541,177.4522392088696,537,0.5,2,18.775,NA,NA,NA,33,NA,NA
2021-11-03,552946,34,24.382219206376906,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,27.20226463746985,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,52.49179926208473,0,6.34019174590991,46.15160751617482,0.1404588836306857,35.0214165470541,177.4522392088696,523,0.5,2,18.775,NA,NA,NA,34,NA,NA
2021-11-03,552946,35,35.38382644085595,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,9.138857125385648,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,27.441265710231495,0,41.72401818676586,14.282752476534366,0.1404588836306857,35.0214165470541,177.4522392088696,603,0.5,2,18.775,NA,NA,NA,35,NA,NA
2021-11-03,552946,36,7.5083160543284535,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,1.840684089317044,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,43.505377281351244,0.5,34.21570213243741,9.289675148913837,0.1404588836306857,35.0214165470541,177.4522392088696,684,0.5,2,18.775,NA,NA,NA,36,NA,NA
2021-11-03,552946,37,3.4865707406213673,0,0,0,2,0,36,1,1,NA,1,0,ODDBALL,NA,2.9961877424992167,18.775,0,NA,NA,NA,NA,NA,0,0.14,NA,65.0532956111116,0,30.72913139181604,34.324164219295554,0.1404588836306857,35.0214165470541,177.4522392088696,1023,0.5,2,18.775,NA,NA,NA,37,NA,NA
2021-11-03,552946,38,30.57077932504823,0,0,0,2,0.5,36,1,1,NA,1,0,ODDBALL,NA,27.349452312472927,18.775,1,NA,NA,NA,NA,NA,0,0.14,NA,48.259441403743814,0.5,61.29991071686427,13.040469313120454,0.1404588836306857,35.0214165470541,177.4522392088696,370,0.5,2,18.775,NA,NA,NA,38,NA,NA
