ID,Date,time,cond,condcolor,percentTrialsStay,practiceblock,cannon,driftConc,block,trial,StaySwitch,TAC,hit,angmu,outcome,pred,prev_placementAngle,predT,cannonballs_caught,cannonballs_missed,accPerf,angleup,angledown,outcomeindex,UP,distmean,allASS,blockearnings,picture.wall.stimulusonset,shape.responsearea.stimulusonset,picture.cannonball.stimulusonset,picture.shield_center.stimulusonset,picture.shield.stimulusonset,shieldsize,total_trialnum,perf,predErr,distMean,catch_miss,changepoint,cond_num,cBal,Irreg,oddballProb,predErrMin,predErrNorm,predErrPlus,actRew,rew,UPMin,UPNorm,UPPlus,catchTrial,sigma,oddBall,cp,boatType,initiationRTs,memErr,memErrMin,memErrNorm,memErrPlus,outT,timestampOffset,timestampOnset,timestampPrediction,triggers,vola
11,2021-10-04,20:52:21,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,31,0,6,0,24.151837505435534,353.0306291693982,346.96416322993366,38.615836060487545,734,8,3,6.5,352.46416322993366,341.46416322993366,6,51.65167283055388,0,11,2,2,1,2,1,2,2,31,0,6.0664659394645355,37.18767427550188,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2021-10-04,20:52:21,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,32,0,7,0,24.151837505435534,24.566390819244095,352.56859202882754,346.96416322993366,545,8,0,6.5,22.06859202882754,323.06859202882754,6,5.604428798893878,0,59,2,1,1,1,1,1,1,32,0,31.99779879041654,31.583245476608,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2021-10-04,20:52:21,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,33,1,0,0,250.7765582601485,242.80119603592914,0.264033981259109,352.56859202882754,1089,8,1,6.5,25.264033981259107,335.2640339812591,6,7.695441952431565,0,50,2,1,1,1,2,1,1,33,0,117.46283794532997,109.4874757211106,miss,33,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2021-10-04,20:52:21,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,34,0,1,0,250.7765582601485,247.8594099403181,0.863690044599587,0.264033981259109,1555,8,2,6.5,16.863690044599586,344.8636900445996,6,0.5996560633404779,0,32,2,1,1,1,2,1,1,34,0,113.00428010428149,110.08713178445109,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2021-10-04,20:52:21,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,35,0,2,1,250.7765582601485,239.96679900239118,257.8490889590858,0.863690044599587,809,9,2,6.5,281.8490889590858,233.8490889590858,5,103.01460108551379,0,48,2,1,1,1,1,1,1,35,0.5,17.88228995669462,7.0725306989373,hit,NA,2,2,NA,0.14,NA,NA,NA,0.5,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2021-10-04,20:52:21,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,36,1,0,0,271.08104881622853,288.5506143621868,256.7594800848128,257.8490889590858,1140,9,3,6.5,276.7594800848128,236.75948008481282,6,1.089608874272983,0,40,2,1,1,1,1,1,1,36,0,31.791134277374,14.32156873141571,miss,36,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2021-10-04,20:52:21,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,37,0,1,0,271.08104881622853,251.65546251633825,292.6617937949378,256.7594800848128,984,9,0,6.5,312.1617937949378,273.1617937949378,6,35.902313710124986,0,39,2,1,3,1,2,1,1,37,0,41.00633127859956,21.580744978709276,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2021-10-04,20:52:21,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,38,0,2,0,271.08104881622853,259.30406955480595,291.15318202476095,292.6617937949378,620,9,1,6.5,308.15318202476095,274.15318202476095,6,1.5086117701768558,0,34,2,1,1,1,2,1,1,38,0,31.849112469955003,20.07213320853242,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2021-10-04,20:52:21,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,39,0,3,0,271.08104881622853,259.9664199916424,277.29863939174027,291.15318202476095,655,9,2,6.5,282.29863939174027,272.29863939174027,6,13.854542633020685,0,10,2,2,1,2,1,2,2,39,0,17.33221940009787,6.2175905755117356,miss,NA,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2021-10-04,20:52:21,CHANGEPOINT,ORANGE,0.86,6,2,18.775,1,40,1,0,0,151.28681330738746,133.55025351251464,263.0804667372943,277.29863939174027,1334,9,3,6.5,270.0804667372943,256.0804667372943,6,14.218172654445993,0,14,2,1,2,1,2,1,1,40,0,129.53021322477963,111.79365342990681,miss,40,2,2,NA,0.14,NA,NA,NA,0,0.5,0,0,0,0,18.775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
