Date,ID,TAC,UP,UPMin,UPNorm,UPPlus,accPerf,actRew,age,allASS,block,boatType,cBal,catchTrial,cond,cp,distMean,driftConc,hit,initiationRTs,memErr,memErrMin,memErrNorm,memErrPlus,oddBall,oddballProb,outT,outcome,perf,pred,predErr,predErrMin,predErrNorm,predErrPlus,predT,rew,sex,sigma,timestampOffset,timestampOnset,timestampPrediction,trial,triggers,vola
2021-11-01,127306,1,36.10806941383538,0,0,0,4,0,40,1,1,NA,2,0,CHANGEPOINT,0,101.94171356226641,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,236.04167852593258,0,356.1308154236346,120.08913689770202,0.012313699920468935,38.530710788930044,179.77718278205307,1338,0.5,1,18.775,NA,NA,NA,1,NA,NA
2021-11-01,127306,2,108.16946202555098,0,0,0,4,0,40,1,1,NA,2,0,CHANGEPOINT,0,149.8888244121826,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,253.85764045009427,0,104.30027744918559,149.55736300090868,0.012313699920468935,38.530710788930044,179.77718278205307,649,0.5,1,18.775,NA,NA,NA,2,NA,NA
2021-11-01,127306,3,146.91110056864594,0,0,0,4,0,40,1,1,NA,2,0,CHANGEPOINT,0,2.9777238435366655,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,236.90956510896524,0,251.21137801783152,14.301812908866282,0.012313699920468935,38.530710788930044,179.77718278205307,814,0.5,1,18.775,NA,NA,NA,3,NA,NA
2021-11-01,127306,0,16.876379554693273,0,0,0,4,0,40,1,1,NA,2,0,CHANGEPOINT,1,111.21394466565917,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,317.63945430344245,0,234.33499846313825,83.3044558403042,0.012313699920468935,38.530710788930044,179.77718278205307,543,0.5,1,18.775,NA,NA,NA,4,NA,NA
2021-11-01,127306,1,95.9919194247839,0,0,0,4,0,40,1,1,NA,2,0,CHANGEPOINT,0,15.222025240875269,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,314.40750732531006,0,330.32691788792215,15.919410562612086,0.012313699920468935,38.530710788930044,179.77718278205307,718,0.5,1,18.775,NA,NA,NA,5,NA,NA
2021-11-01,127306,2,21.923656185816355,0,0,0,4,0,40,1,1,NA,2,0,CHANGEPOINT,0,37.145681426691624,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,7.805587494790984,0,308.4032617021058,59.40232579268519,0.012313699920468935,38.530710788930044,179.77718278205307,647,0.5,1,18.775,NA,NA,NA,6,NA,NA
2021-11-01,127306,3,49.0201664676253,0,0,0,4,0.5,40,1,1,NA,2,0,CHANGEPOINT,0,11.874485040933678,18.775,1,NA,NA,NA,NA,NA,NA,0.14,NA,358.24802998615684,0.5,357.4234281697311,0.8246018164257407,0.012313699920468935,38.530710788930044,179.77718278205307,805,0.5,1,18.775,NA,NA,NA,7,NA,NA
2021-11-01,127306,4,25.51856108024117,0,0,0,4,0,40,1,1,NA,2,0,CHANGEPOINT,0,37.39304612117485,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,313.93714238469454,0,22.94198924997228,69.00484686527773,0.012313699920468935,38.530710788930044,179.77718278205307,733,0.5,1,18.775,NA,NA,NA,8,NA,NA
2021-11-01,127306,5,42.08644706116894,0,0,0,4,0,40,1,1,NA,2,0,CHANGEPOINT,0,4.693400939994092,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,17.57978464174795,0,340.8555421888033,36.72424245294462,0.012313699920468935,38.530710788930044,179.77718278205307,727,0.5,1,18.775,NA,NA,NA,9,NA,NA
2021-11-01,127306,6,44.571331980786454,0,0,0,4,0,40,1,1,NA,2,0,CHANGEPOINT,0,39.87793104079242,18.775,0,NA,NA,NA,NA,NA,NA,0.14,NA,352.40387451383344,0,25.42687416958981,33.022999655756394,0.012313699920468935,38.530710788930044,179.77718278205307,770,0.5,1,18.775,NA,NA,NA,10,NA,NA
