ID,intercept,PE,blockCond,modRU,modSurp,hit,UP
8,1,-0.519694372906085,0,0.99,0.169654702672515,0,-0.54373623769374
8,1,0.349947420325856,0,0.94877935946561,0.084169701565896,1,0.0588152426688735
8,1,0.341314957142261,0,0.752819674838357,0.0447291463596848,0,0.254109034622199
8,1,0.549761613813279,0,0.58612846595466,0.0553243959471608,0,0.603210407079421
8,1,-2.26332027199984,0,0.549334788306653,0.999676917508206,0,-2.76330121509437
8,1,-0.141333714341748,0,0.637200272331203,0.0335374944330265,1,-0.755567895261569
8,1,0.378758739155309,0,0.547508332818532,0.0398065041264031,1,0.455947666077919
8,1,-0.0596148600402864,0,0.528954970223158,0.0287654067489996,1,-0.0518488864132709
8,1,0.528324356834059,0,0.518986133327188,0.0538134073059606,0,0.551326071236823
8,1,-0.379727471577237,0,0.52830703974383,0.0396054247059067,0,-0.13401687034237
8,1,-0.585650918835198,0,0.523735470123228,0.0620060232000764,0,-0.911034349622437
8,1,0.824284565932724,0,0.534188022736548,0.125679628912083,0,1.11814730072892
8,1,-0.612652511553546,0,0.575705034651122,0.0642106390398979,0,0
8,1,-1.61727681508704,0,0.552219389941958,0.913219947182365,0,-1.25044176963008
8,1,-0.322505612369842,0,0.70049686336101,0.0412652373919498,0,-0.167992271645875
8,1,-0.556138136311793,0,0.569136221590643,0.0564190391760046,0,-0.438845454875626
8,1,0.502834107836438,0,0.544939101780017,0.0504401651862177,0,0.623895962881281
8,1,0.0745397006735722,0,0.534112295620231,0.0290482776737409,1,0.162382682923562
8,1,-0.705689462358722,0,0.520376695855839,0.087661187607493,0,-0.253247741271851
8,1,-0.260650597610879,0,0.54758179755977,0.0337674284580212,0,-0.130795056523157
8,1,-0.254655521116852,0,0.525893624254382,0.0330132372248531,1,-0.174143937039418
8,1,-2.04929761031631,0,0.520038424886889,0.998559238672679,0,-2.07905216757738
8,1,0.21298922834398,0,0.620010444474938,0.0344173846605667,0,0.243858585477003
8,1,0.013318494663363,0,0.544055003155593,0.0289989001438052,1,0.145691918162299
8,1,2.5362560817212,0,0.522791208094341,0.999992601228506,0,2.51478996402957
8,1,0.310954084664518,0,0.619521270680001,0.0377948061231241,0,0.318983818021516
8,1,-0.446613589436455,0,0.546231276119513,0.0449363958259291,0,-0.429167927734101
8,1,0.425687403613754,0,0.531383975188856,0.0430828894817775,0,0.622126907320271
8,1,-0.203348084333268,0,0.52630478043641,0.0312910372425885,1,-0.0577129514283518
8,1,-0.958041295932437,0,0.519391938813534,0.208795689784899,0,-0.901491755056064
8,1,0.105879804603747,0,0.612140975217502,0.032019451169797,0,0.0978157352342892
8,1,0.558466942283428,0,0.540652405648647,0.0573851221405785,0,0.134310799466032
8,1,-2.05011327088254,0,0.536845316905166,0.998002371138952,0,0.010465972684839
8,1,-1.97229675666563,0,0.631626361457884,0.977244868989274,0,-1.79794396657074
8,1,-0.312104837540636,0,0.719708667712059,0.0418189298909054,1,-0.0190172624150131
8,1,0.554859966083805,0,0.574437552373756,0.0561518760324961,0,0.626613583325582
8,1,-0.715695494975098,0,0.546370515517986,0.0872935444770657,0,-0.026330242523926
8,1,-0.555871876438698,0,0.55718243121432,0.0566402372299205,0,-0.241807385304136
8,1,-0.302504295209744,0,0.541446661309885,0.0354165249378326,0,-0.248153926437104
8,1,-2.26072870158271,0,0.525138510038974,0.999816485758322,0,-2.30334841681038
8,1,0.319958116834328,0,0.621352660178943,0.0382440059811429,0,0.273459057371165
8,1,2.40005407594308,0,0.547000508413507,0.999927997649284,0,2.56792538964699
8,1,-0.0287805919789727,0,0.635212831841357,0.0323444349059174,1,-0.0385215765212008
8,1,0.205823000929492,0,0.546221259110857,0.0318924011550027,1,0.236874073878026
8,1,0.224524651646749,0,0.524650663060025,0.0319071449120534,1,0.241818339355166
8,1,-0.41667012628633,0,0.519239174152877,0.0422639028762435,1,-0.179012704856173
8,1,0.0298331430196104,0,0.522561496595374,0.0284048022323614,1,-0.101233310054642
8,1,-0.500024928244565,0,0.51725752218303,0.050376471415973,0,-0.470284305607703
8,1,0.281441697667679,0,0.526022163289617,0.0341201706590891,0,0.227225914048771
8,1,-0.388508229527276,0,0.520564676200853,0.0401264475776573,0,-0.52868578793316
8,1,-0.0363619625359854,0,0.521902220455318,0.0284143552098178,1,-0.253846280874284
8,1,0.0590551113874022,0,0.51709788432395,0.0284215500068362,1,-0
8,1,0.794374059761575,0,0.515906349601977,0.117736805777204,0,0.85582809839409
8,1,-0.857403883240389,0,0.562884509849642,0.131966958719826,0,-0.890555516718508
8,1,0.18727297393279,0,0.593161550138292,0.0328260936490352,1,0.161375110420691
8,1,0.079503226964551,0,0.536627481639824,0.0291728685357564,1,0.117732574804093
8,1,-0.651216682251426,0,0.521048947911107,0.0744326785583108,0,-0.523816729363524
8,1,-0.229247731876464,0,0.540268676318565,0.0324582380495197,1,-0.20426816431223
8,1,0.571375974804002,0,0.523427719422957,0.05976757999835,0,0.438161504348722
8,1,0.33819957882397,0,0.532857584719094,0.0370958501024617,0,NaN
8,1,1.61935532671156,0,0.99,0.18687195371768,0,1.59428147270801
8,1,0.0825154470174394,0,0.95958497584696,0.0912461967742306,1,0.0780916525206445
8,1,-0.326695007088291,0,0.781484376893085,0.0462162151494543,0,-0.145251530380165
8,1,-0.213100985892461,0,0.595470415040764,0.0335757812051109,1,-0.173932106295353
8,1,0.051799250567669,0,0.537625488821277,0.0289650520705511,1,0.0665213735830817
8,1,-0.111071857797964,0,0.521204310385047,0.0291309457675865,1,-0.0938587699246409
8,1,0.279257281690435,0,0.517212189428881,0.0338354050004805,1,0.404181884346236
8,1,-0.178225771370853,0,0.51816587306741,0.0303964329865129,1,-0.222376363804643
8,1,-0.000965748508706899,0,0.516964370575452,0.0281862213510907,1,0
8,1,-0.267263033910081,0,0.515781263840573,0.0332907313339957,0,-0.255017404954201
8,1,0.390856592287213,0,0.517563078426152,0.0402637730854531,0,0.225776241363908
8,1,0.218129642411919,0,0.521154455343927,0.0316131526588933,1,0.226289672474147
8,1,0.216054882918604,0,0.51822665686082,0.0314750320314328,0,0.22887834039502
8,1,2.59619838146168,0,0.517425012242284,0.999997019792323,0,2.64952266784369
8,1,0.610499038472192,0,0.616106939934556,0.0623818818844704,0,0.844901015641961
8,1,-0.850101664249443,0,0.563920933411377,0.128589579971878,0,-0.901190951683574
8,1,0.204433074854379,0,0.591475630580272,0.0332078665429427,0,0.161451583482905
8,1,0.16691975261641,0,0.536442722920822,0.030614923884404,1,0.21588186360822
8,1,-0.817010178081347,0,0.521634281491045,0.125766915909247,0,-0.811030205133976
8,1,0.307240615705109,0,0.569984398993727,0.0362903475707122,1,0.224477424893659
8,1,0.49182970436175,0,0.532874201676653,0.0493312979243703,1,0.405041330175101
8,1,0.106897988987053,0,0.530008417461372,0.0293181498337768,1,0.240097970459535
8,1,-1.13222091855258,0,0.5194775567706,0.387517777007138,0,-1.20527917638191
8,1,0.994714318013204,0,0.676459036362408,0.149401591276922,0,1.06127331560788
8,1,0.151829035247014,0,0.666196351498914,0.0349895272424318,1,0.180684291504663
8,1,0.217005723488166,0,0.555317457901394,0.0324751946938924,0,0.290392570042895
8,1,0.297516555656163,0,0.527192200786962,0.0348787171205873,0,0.431156867904293
8,1,-1.06909815596173,0,0.521210283611945,0.310088571994815,0,-1.10867901653832
8,1,0.247845551163631,0,0.654461989841909,0.0367309945006077,0,0.270790409525864
8,1,-0.675865737808124,0,0.553954785247628,0.077148004390339,0,-0.695798901777459
8,1,0.249183731636008,0,0.553462288320458,0.0334909103959734,1,0.231627183809967
8,1,0.816185206251901,0,0.527235177577587,0.124019394541997,0,0.81246431015814
8,1,2.78422076528205,0,0.571542307035988,0.999998008041826,0,2.80965198727938
8,1,-0.511378112337952,0,0.651157697960623,0.0511022048401231,1,-0.481729915880259
8,1,-0.480886555174541,0,0.565153280607518,0.0481086371849242,0,-0.277734412525803
8,1,0.393742077002542,0,0.538519088048225,0.0407074527482998,0,0.358770670270572
8,1,-0.695926433465081,0,0.527025875382416,0.084364680641582,0,-0.720260721536977
8,1,0.651980003699143,0,0.548146467606039,0.0726550830157291,0,0.649679027057484
8,1,-0.277503158472628,0,0.548560444287487,0.0344667169420306,1,-0.232303173895478
8,1,-0.669982407706608,0,0.526486009070515,0.0781586516449539,0,-0.678568373101532
8,1,0.669788146464925,0,0.544317115345394,0.0766291755602312,0,0.446321827506825
8,1,-0.227759338529811,0,0.54971421636096,0.0326587699936492,1,-0.167688527707861
8,1,-0.0370743935182617,0,0.525888142148734,0.0285328535482269,1,0
8,1,-0.0847135150487542,0,0.518132767023453,0.0286973871483053,1,-0.0837120080821656
8,1,-0.0645303489716644,0,0.516272837364662,0.0284435788935185,1,-0.0736114974080127
8,1,0.132626672113025,0,0.515709270129377,0.0293396227644301,0,0.0707927351835182
8,1,-1.57068081224057,0,0.515920653070499,0.919071571266507,0,-1.55227081888974
8,1,-0.0820028730520024,0,0.671303450776334,0.034329954405005,1,-0.0590641277779884
8,1,-0.107106408328307,0,0.555949903116676,0.0300965363053795,1,-0.120940501118038
8,1,0.0221174667060105,0,0.52619136663313,0.0284835671869894,1,-0
8,1,-0.747863423014218,0,0.518187651544212,0.100500314999711,0,-0.77967395087986
8,1,-0.123456257944167,0,0.554086091962122,0.0302844302627509,1,-0.132283974195733
8,1,-0.129821191311009,0,0.525826848718461,0.0295660447595659,1,-0.201788898425311
8,1,-0.271664314921133,0,0.518542658190925,0.0335356475292513,0,-0.284159566961224
8,1,0.883656660795159,0,0.518380219930006,0.159962969444999,0,0.933565052463313
8,1,-0.111228375291691,0,0.587153963262819,0.031180445862833,1,-0.0767998793468472
8,1,-0.798967578541762,0,0.534256157280236,0.115518607286467,0,-0.870519864963044
8,1,0.437222428234987,0,0.569677689108429,0.0443090457272327,0,0.437099065603894
8,1,-0.126900192136663,0,0.537462708731343,0.0298458588736388,0,-0.133560515972968
8,1,0.812846687997155,0,0.521547651726996,0.124014423444491,0,NaN
8,1,0.84356827739927,0,0.99,0.172787347703124,0,0.871777096240932
8,1,-0.341923408082163,0,0.951110726269578,0.0857640803955072,0,-0.302048744607697
8,1,-2.22213485332942,0,0.759243530452768,0.940023711527446,0,-2.24618300484497
8,1,0.205287025567861,0,0.837329515478978,0.0491782870664706,0,0.31964427816611
8,1,0.315512351018468,0,0.614752007928001,0.0378522281625806,1,0.969292719307938
8,1,-1.67914069306885,0,0.545084167770618,0.947987753230913,0,-1.72742254889328
8,1,0.744322068460126,0,0.678448134077053,0.0797209825547605,0,0.865693850548509
8,1,-0.793763990730091,0,0.601954891039769,0.100687708522944,0,-0.834212356297666
8,1,0.23564094552177,0,0.588978649443957,0.0340429185099853,1,0.324804556834469
8,1,-0.323150609290289,0,0.53632169203414,0.0363412980350861,1,-0.252893021028664
8,1,0.404062900597451,0,0.524264480565246,0.0413140907935578,1,0.249339880779489
8,1,-0.708184731616203,0,0.523475985618271,0.0879760160929337,0,-0.596601123845701
8,1,-0.373716437298965,0,0.548931887279384,0.0395017442209698,0,-0.284131476683756
8,1,-0.316951523142992,0,0.529170419467574,0.035879766848614,1,-0.323971071420884
8,1,0.242605922629561,0,0.522185805504673,0.0324745854017351,1,0.218217477450973
8,1,0.421088318660203,0,0.518856993951789,0.0426231321087459,0,0.445468379155625
8,1,2.01601038722646,0,0.522629307593546,0.997905719652894,0,2.02725644824259
8,1,0.211954713234049,0,0.622560820417458,0.0344825488140309,0,0.266007900839613
8,1,-0.117399807548518,0,0.544707504670371,0.0299045975598641,1,-0.300364558763902
8,1,-0.300031801652652,0,0.523356789264832,0.0349204747523272,1,-0.20550897208045
