ID,intercept,PE,blockCond,modRU,modSurp,hit,UP
2,1,-3.13859430570908,0,0.99,0.260616029666142,0,-3.08558180001282
2,1,0.0344907819059266,0,0.978572885251284,0.128284071190702,1,-0.0139545297882045
2,1,0.140718314146067,0,0.878723897322663,0.0589091685408811,1,-0.00366281851548491
2,1,-0.092645505863656,0,0.642204654920962,0.0352759452878301,1,-0.00124386802473626
2,1,0.122249397854604,0,0.548877889654141,0.032103053286828,1,-0
2,1,0.784306752484142,0,0.52479140132436,0.118752174153015,0,-0
2,1,-0.102336238786242,0,0.565883176232278,0.0323598972163552,0,-0.00125559622250379
2,1,0.328982932055193,0,0.529063059392702,0.0389207076870768,0,-0
2,1,0.164588547777465,0,0.522935165130248,0.0321948403731357,0,-0
2,1,0.475131566894195,0,0.518378927042125,0.0507401828980119,1,-0
2,1,2.42402368581375,0,0.525736118273417,0.999971589310146,0,-0
2,1,2.0462716067434,0,0.621441379850448,0.98978220864041,0,2.42839764223477
2,1,-0.405736102057152,0,0.699459453289685,0.0479057227662884,0,-0.161225366143198
2,1,-0.266560880077505,0,0.57388826460075,0.0369699233087805,0,-0.150445977966433
2,1,-1.93557045512158,0,0.533455389229234,0.994946955128346,0,-1.94968548254149
2,1,0.165569238769671,0,0.633237359298711,0.0360510564657946,1,0.00649700562499156
2,1,0.0352538975488628,0,0.547326133728296,0.0311049803736835,1,-0.00486196655142468
2,1,0.0952174953807328,0,0.5239559288844,0.0309126096438184,1,-0.00485756727955344
2,1,1.27384778340105,0,0.518107523107768,0.607527329631849,0,-0
2,1,1.41583738866417,0,0.708263824765917,0.426076999113303,0,0.996116918038637
2,1,0.584496353081994,0,0.815923460524522,0.0643288825321041,0,0.0218983149883281
2,1,0.936229301995208,0,0.632095234201076,0.151159179340305,0,0.625882438260185
2,1,-0.254639706368453,0,0.640058975753802,0.0387803194132064,1,-0.22637712377657
2,1,-0.0904397364017484,0,0.550909559261669,0.0316988980932374,0,-0.0990422016021108
2,1,-1.0628359132706,0,0.525102428294881,0.313610058823987,0,-0.1204363273654
2,1,-0.384005396514349,0,0.656391086548599,0.0451991577750018,0,-0.231775715898462
2,1,0.580721449215802,0,0.560073635924014,0.0638331591826058,0,0.470326163698652
2,1,-0.18998276821472,0,0.545749356943711,0.0335250470690747,1,-0.0928778810287465
2,1,-0.141158533482674,0,0.524678083827724,0.031717484178822,1,-0.0310901166333099
2,1,0.634112419906048,0,0.518618707695786,0.0755411104444714,0,0.132422164331778
2,1,-0.284596645763803,0,0.538952953683735,0.036825207822913,0,-0.162549499122779
2,1,0.297200199032979,0,0.524516312319052,0.0371051254460334,0,0.158860279748936
2,1,-0.495980848754378,0,0.520910091254841,0.0531166186906617,0,-0.0311777819153347
2,1,-0.184331611838003,0,0.527675808600785,0.0328435573632309,1,-0.0602623082443889
2,1,0.393170338002612,0,0.519846190056321,0.0431092875056282,0,0.357610508879005
2,1,0.224153633444617,0,0.52243697695282,0.0339479904992141,1,0.133396168026156
2,1,-0.504561455165029,0,0.518990237681545,0.0541832830983514,0,-0.374599363113822
2,1,-0.0210878242824517,0,0.527654814301355,0.0304183062356202,1,0
2,1,0.11138445030344,0,0.518824614459348,0.0309998388771168,1,-0.00198638337613755
2,1,0.0354565677025373,0,0.516859868504984,0.0301448748272015,1,-0.00100769253378805
2,1,-0.460692912680096,0,0.516031299146372,0.0491984695895016,0,-0.0264695862242555
2,1,0.272718853483153,0,0.524299183834307,0.035932909498719,1,0.0362198216836411
2,1,-0.034527941660472,0,0.520330586664305,0.0302452319758944,1,-0.00195312251647995
2,1,-0.703263904348894,0,0.516936216909801,0.0928332850906,0,-0.000991079953009519
2,1,-0.615813992665038,0,0.54796434042302,0.0701899262787086,0,-0.0197364545968792
2,1,-0.365016024415287,0,0.545769525897205,0.041458621427512,0,-0.0316516950214778
2,1,0.213951767880581,0,0.528602238337493,0.0337652558673017,1,-0.00110699285772764
2,1,0.641919047784755,0,0.520478598246289,0.0770975865579999,0,0.00945340009352513
2,1,0.541514337985348,0,0.540458672724015,0.0586705433594225,0,0.051814766411062
2,1,-0.546987833731905,0,0.536539077339596,0.059521631875793,0,-0.116753536841658
2,1,0.510898119610942,0,0.535822539853155,0.0547662540974377,0,0.16244170322783
2,1,0.230945096199133,0,0.532953385035586,0.0344669729583968,0,0.148733104654908
2,1,-0.27456925783541,0,0.521892444800634,0.0359603773821536,1,-0.168334274087684
2,1,0.134275331958396,0,0.519720335964389,0.0314347234875317,1,0.0609467664026973
2,1,-0.360770891777167,0,0.517259225378579,0.0407147477124968,0,-0.214548238753688
2,1,0.491569800548886,0,0.520625020413576,0.0525965756092172,0,0.218393581332969
2,1,-0.479698844942023,0,0.527326392567961,0.0512037662578424,0,-0.0711798185502532
2,1,0.083286263388322,0,0.528559647173921,0.0309015254205858,1,0.0280172737851032
2,1,-0.611047079995261,0,0.519248192742663,0.07081882377702,0,-0.0804932988646367
2,1,-0.207842549212193,0,0.536572058601292,0.0337891024505964,1,NaN
2,1,-1.27368482730188,0,0.99,0.189356905639922,0,-1.29585242351251
2,1,1.0098956191828,0,0.957486864283535,0.114850174343209,0,0.0200189703308826
2,1,0.967083612976615,0,0.831005350866763,0.103522236652683,0,0.861447474147824
2,1,-0.32612048336429,0,0.70467018753158,0.0443188875044275,0,-0.0689322255655878
2,1,0.383285504311923,0,0.571583685504594,0.0431330584489319,1,0.0725519008768077
2,1,-0.293507826908283,0,0.536373590762843,0.0371886053297023,1,-0.0093459612037004
