"build","experimentName","subject","date","time","blockcode","trialcode","list.Condition.currentvalue","cond","condcolor","percentTrialsStay","practiceblock","cannon","driftConc","blocknum","trialnum","StaySwitch","TAC","hitmiss","angmu","outcome","placementAngle","prev_placementAngle","trial.placeshield_mouse.latency","cannonballs_caught","cannonballs_missed","totalearnings","angleup","angledown","outcomeindex","UP","distmean","shield_size","blockearnings","picture.wall.stimulusonset","shape.responsearea.stimulusonset","picture.cannonball.stimulusonset","picture.shield_center.stimulusonset","picture.shield.stimulusonset","picture.shield.currentitem"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","begin_round","revealshield","CHANGEPOINT","CHANGEPOINT","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","0","179.7739350841785608281","158.6993410404204780662","238.2633287434063049659","38.534067901060460315","923","1","3","2.5","244.7633287434063049659","231.7633287434063049659","6","160.2707391576541624545","0","13","0","1","2","1","1","1","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","begin_round","cannon_outcome","CHANGEPOINT","CHANGEPOINT","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","0","179.7739350841785608281","158.6993410404204780662","238.2633287434063049659","38.534067901060460315","923","1","0","2.5","244.7633287434063049659","231.7633287434063049659","6","160.2707391576541624545","0","13","0","1","2","1","1","1","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","begin_round","EndPracticePhase","CHANGEPOINT","CHANGEPOINT","BLUE","0.8599999999999999867","5","1","18.7749999999999985789","0","0","0","0","0","179.7739350841785608281","158.6993410404204780662","238.2633287434063049659","38.534067901060460315","923","1","0","3","244.7633287434063049659","231.7633287434063049659","6","160.2707391576541624545","0","13","0.5","1","2","1","1","1","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","begin_round","youwillnotsee","CHANGEPOINT","CHANGEPOINT","BLUE","0.8599999999999999867","5","1","18.7749999999999985789","0","0","0","0","0","179.7739350841785608281","158.6993410404204780662","238.2633287434063049659","38.534067901060460315","923","1","0","3","244.7633287434063049659","231.7633287434063049659","6","160.2707391576541624545","0","13","0.5","1","2","1","1","1","Arc13.png"
"build","experimentName","subject","date","time","blockcode","trialcode","list.Condition.currentvalue","cond","condcolor","percentTrialsStay","practiceblock","cannon","driftConc","blocknum","trialnum","StaySwitch","TAC","hitmiss","angmu","outcome","placementAngle","prev_placementAngle","trial.placeshield_mouse.latency","cannonballs_caught","cannonballs_missed","totalearnings","angleup","angledown","outcomeindex","UP","distmean","shield_size","blockearnings","picture.wall.stimulusonset.1","shape.responsearea.stimulusonset.1","picture.cannonball.stimulusonset.1","picture.shield_center.stimulusonset.1","picture.shield.stimulusonset.1","picture.shield.currentitem"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","Phase_starts","","0","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","3","0","-1","-1","-1","-1","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","Instructions_BeginTask","","0","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","3","0","-1","-1","-1","-1","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","Instructions_PlaceShield_delay","","0","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","3","0","2","2","-1","2","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","Instructions_PlaceShield_delay","","0","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","3","0","1","1","-1","1","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","Instructions_PlaceShield_delay","","0","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","3","0","2","2","-1","2","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","lockin","","0","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","3","0","2","2","-1","2","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","Instructions_PlaceShield","","0","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","360","0","0","0","0","0","3","-3","0","0","0","3","0","1","1","-1","2","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","Instructions_CannonOutcome","","0","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","360","0","0","0","0","0","3","-3","0","0","0","3","0","0","1","0","0","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","cannon_outcome","","0","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","1","0","0","360","0","0","0","0","0","3","-3","3","0","0","3","0","0","1","0","0","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","Instructions_RevealShield","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","360","0","0","0","0","0","3","-3","3","0","0","3","0","0","1","0","0","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","Instructions_RevealShield","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","360","0","0","0","0","0","3","-3","3","0","0","3","0","0","1","0","0","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","Instructions_RevealShield","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","360","0","0","0","0","0","3","-3","3","0","0","3","0","0","1","0","0","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","mainloop","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","360","0","0","0","0","0","3","-3","3","0","0","3","0","1","1","0","0","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","placeshield_mouse","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","1.3770371937727443612","360","1313","0","0","0","3","-3","3","0","0","3","0","1","1","0","0","-1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","revealshield","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","1.3770371937727443612","360","1313","0","0","0","19.877037193772743251","-17.122962806227256749","3","1.3770371937727645673","0","37","0","1","1","1","2","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","cannon_outcome","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","1.3770371937727443612","360","1313","1","0","0","19.877037193772743251","342.8770371937727645673","5","1.3770371937727645673","0","37","0","1","1","1","2","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","mainloop","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","1.3770371937727443612","360","1313","1","0","0","19.877037193772743251","342.8770371937727645673","5","1.3770371937727645673","0","37","0","1","1","1","2","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","placeshield_mouse","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","1.3510650827196373225","1.3770371937727443612","352","1","0","0","19.877037193772743251","342.8770371937727645673","5","1.3770371937727645673","0","37","0","0","0","1","2","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","revealshield","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","1.3510650827196373225","1.3770371937727443612","352","1","0","0","30.8510650827196357682","-28.1489349172803642318","5","0.0259721110531070387","0","59","0","1","0","1","1","1","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","cannon_outcome","","0","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","0","1","0","0","1.3510650827196373225","1.3770371937727443612","352","2","0","0","30.8510650827196357682","331.8510650827196286627","5","0.0259721110531070387","0","59","0","1","0","1","1","1","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","PracticeBlock_CannonMoves","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","0","0","1.3510650827196373225","1.3770371937727443612","352","2","0","0","30.8510650827196357682","331.8510650827196286627","5","0.0259721110531070387","0","59","0","1","0","1","1","1","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","PracticeBlock_CannonNotAccurate","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","0","0","1.3510650827196373225","1.3770371937727443612","352","2","0","0","30.8510650827196357682","331.8510650827196286627","5","0.0259721110531070387","0","59","0","1","0","1","1","1","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","ClicktoContinue","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","0","0","1.3510650827196373225","1.3770371937727443612","352","2","0","0","30.8510650827196357682","331.8510650827196286627","5","0.0259721110531070387","0","59","0","1","0","1","1","1","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","mainloop","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","186.4059857154279029601","186.4059857154279029601","1.3510650827196373225","1.3770371937727443612","352","2","0","0","30.8510650827196357682","331.8510650827196286627","5","0.0259721110531070387","0","59","0","1","0","1","1","1","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","placeshield_mouse","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","186.4059857154279029601","186.4059857154279029601","187.1909114084203906714","1.3510650827196373225","1090","2","0","0","30.8510650827196357682","331.8510650827196286627","5","0.0259721110531070387","0","59","0","1","1","1","1","1","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","revealshield","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","186.4059857154279029601","186.4059857154279029601","187.1909114084203906714","1.3510650827196373225","1090","2","0","0","211.6909114084203906714","162.6909114084203906714","5","174.1601536742992379914","0","49","0","1","1","1","1","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","cannon_outcome","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","186.4059857154279029601","186.4059857154279029601","187.1909114084203906714","1.3510650827196373225","1090","3","0","0","211.6909114084203906714","162.6909114084203906714","5","174.1601536742992379914","0","49","0","1","1","1","1","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","mainloop","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","132.3556562635012880946","132.3556562635012880946","187.1909114084203906714","1.3510650827196373225","1090","3","0","0","211.6909114084203906714","162.6909114084203906714","5","174.1601536742992379914","0","49","0","0","1","1","1","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","placeshield_mouse","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","132.3556562635012880946","132.3556562635012880946","130.8608107442738059945","187.1909114084203906714","806","3","0","0","211.6909114084203906714","162.6909114084203906714","5","174.1601536742992379914","0","49","0","0","0","1","1","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","revealshield","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","132.3556562635012880946","132.3556562635012880946","130.8608107442738059945","187.1909114084203906714","806","3","0","0","158.8608107442738059945","102.8608107442738059945","5","56.3301006641465846769","0","56","0","1","0","1","2","1","Arc56.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","cannon_outcome","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","132.3556562635012880946","132.3556562635012880946","130.8608107442738059945","187.1909114084203906714","806","4","0","0","158.8608107442738059945","102.8608107442738059945","5","56.3301006641465846769","0","56","0","1","0","1","2","1","Arc56.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","mainloop","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","204.2407460706869244405","204.2407460706869244405","130.8608107442738059945","187.1909114084203906714","806","4","0","0","158.8608107442738059945","102.8608107442738059945","5","56.3301006641465846769","0","56","0","1","0","1","2","1","Arc56.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","placeshield_mouse","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","204.2407460706869244405","204.2407460706869244405","209.0806121678823501497","130.8608107442738059945","1256","4","0","0","158.8608107442738059945","102.8608107442738059945","5","56.3301006641465846769","0","56","0","1","1","1","2","1","Arc56.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","revealshield","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","204.2407460706869244405","204.2407460706869244405","209.0806121678823501497","130.8608107442738059945","1256","4","0","0","231.0806121678823501497","187.0806121678823501497","5","78.2198014236085441553","0","44","0","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","cannon_outcome","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","204.2407460706869244405","204.2407460706869244405","209.0806121678823501497","130.8608107442738059945","1256","5","0","0","231.0806121678823501497","187.0806121678823501497","5","78.2198014236085441553","0","44","0","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","EndPractice","","CHANGEPOINT","0","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","204.2407460706869244405","204.2407460706869244405","209.0806121678823501497","130.8608107442738059945","1256","0","0","2.5","231.0806121678823501497","187.0806121678823501497","5","78.2198014236085441553","0","44","2.5","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","EndPractice","","CHANGEPOINT","0","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","204.2407460706869244405","204.2407460706869244405","209.0806121678823501497","130.8608107442738059945","1256","0","0","2.5","231.0806121678823501497","187.0806121678823501497","5","78.2198014236085441553","0","44","0","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","InstructionBlock","EndPractice","","CHANGEPOINT","0","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","204.2407460706869244405","204.2407460706869244405","209.0806121678823501497","130.8608107442738059945","1256","0","0","2.5","231.0806121678823501497","187.0806121678823501497","5","78.2198014236085441553","0","44","0","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","Phase_starts","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","204.2407460706869244405","204.2407460706869244405","209.0806121678823501497","130.8608107442738059945","1256","0","0","2.5","231.0806121678823501497","187.0806121678823501497","5","78.2198014236085441553","0","44","0","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","206.9377518045427564175","200.2670130982003513509","209.0806121678823501497","130.8608107442738059945","1256","0","0","2.5","231.0806121678823501497","187.0806121678823501497","5","78.2198014236085441553","0","44","0","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","206.9377518045427564175","200.2670130982003513509","207.810415443846324024","209.0806121678823501497","1075","0","0","2.5","231.0806121678823501497","187.0806121678823501497","5","78.2198014236085441553","0","44","0","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","206.9377518045427564175","200.2670130982003513509","207.810415443846324024","209.0806121678823501497","1075","0","0","2.5","221.810415443846324024","193.810415443846324024","5","1.2701967240360261258","0","28","0","1","1","1","2","1","Arc28.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","206.9377518045427564175","200.2670130982003513509","207.810415443846324024","209.0806121678823501497","1075","1","0","2.5","221.810415443846324024","193.810415443846324024","5","1.2701967240360261258","0","28","0","1","1","1","2","1","Arc28.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","198.7465484974581499955","239.3674918314584374457","207.810415443846324024","209.0806121678823501497","1075","1","0","2.5","221.810415443846324024","193.810415443846324024","5","1.2701967240360261258","0","28","0","0","1","1","2","1","Arc28.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","198.7465484974581499955","239.3674918314584374457","204.8330931244362318466","207.810415443846324024","680","1","0","2.5","221.810415443846324024","193.810415443846324024","5","1.2701967240360261258","0","28","0","0","0","1","2","1","Arc28.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","198.7465484974581499955","239.3674918314584374457","204.8330931244362318466","207.810415443846324024","680","1","0","2.5","211.3330931244362318466","198.3330931244362318466","5","2.9773223194100921773","0","13","0","1","0","1","3","1","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","0","198.7465484974581499955","239.3674918314584374457","204.8330931244362318466","207.810415443846324024","680","1","1","2.5","211.3330931244362318466","198.3330931244362318466","6","2.9773223194100921773","0","13","0","1","0","1","3","1","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","0","206.4501480358069045451","199.9632911114619844284","204.8330931244362318466","207.810415443846324024","680","1","1","2.5","211.3330931244362318466","198.3330931244362318466","6","2.9773223194100921773","0","13","0","1","0","1","3","1","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","0","206.4501480358069045451","199.9632911114619844284","205.7189724773388661561","204.8330931244362318466","424","1","1","2.5","211.3330931244362318466","198.3330931244362318466","6","2.9773223194100921773","0","13","0","2","2","1","3","1","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","0","206.4501480358069045451","199.9632911114619844284","205.7189724773388661561","204.8330931244362318466","424","1","1","2.5","219.2189724773388661561","192.2189724773388661561","6","0.8858793529026343094","0","27","0","1","2","1","0","1","Arc27.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","206.4501480358069045451","199.9632911114619844284","205.7189724773388661561","204.8330931244362318466","424","2","1","2.5","219.2189724773388661561","192.2189724773388661561","5","0.8858793529026343094","0","27","0","1","2","1","0","1","Arc27.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","206.0945867739533241547","208.8959779283782438597","205.7189724773388661561","204.8330931244362318466","424","2","1","2.5","219.2189724773388661561","192.2189724773388661561","5","0.8858793529026343094","0","27","0","1","2","1","0","1","Arc27.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","206.0945867739533241547","208.8959779283782438597","205.4749881788650043291","205.7189724773388661561","364","2","1","2.5","219.2189724773388661561","192.2189724773388661561","5","0.8858793529026343094","0","27","0","0","0","1","0","1","Arc27.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","206.0945867739533241547","208.8959779283782438597","205.4749881788650043291","205.7189724773388661561","364","2","1","2.5","228.9749881788650043291","181.9749881788650043291","5","0.243984298473861827","0","47","0","1","0","1","2","1","Arc47.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","4","1","18.7749999999999985789","0","0","0","0","1","206.0945867739533241547","208.8959779283782438597","205.4749881788650043291","205.7189724773388661561","364","3","1","2.5","228.9749881788650043291","181.9749881788650043291","5","0.243984298473861827","0","47","0","1","0","1","2","1","Arc47.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","EndPracticePhase","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","1","18.7749999999999985789","0","0","0","0","1","206.0945867739533241547","208.8959779283782438597","205.4749881788650043291","205.7189724773388661561","364","3","1","4","228.9749881788650043291","181.9749881788650043291","5","0.243984298473861827","0","47","1.5","1","0","1","2","1","Arc47.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","PracticeBlock_CannonNotVisible","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","229.5759152689892630406","208.8959779283782438597","205.4749881788650043291","205.7189724773388661561","364","3","1","4","228.9749881788650043291","181.9749881788650043291","5","0.243984298473861827","0","47","1.5","1","0","1","2","1","Arc47.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","229.4461371472225721391","215.8897758193073457278","205.4749881788650043291","205.7189724773388661561","364","3","1","4","228.9749881788650043291","181.9749881788650043291","5","0.243984298473861827","0","47","1.5","0","0","1","2","1","Arc47.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","229.4461371472225721391","215.8897758193073457278","192.7071135013165985583","205.4749881788650043291","1277","3","1","4","228.9749881788650043291","181.9749881788650043291","5","0.243984298473861827","0","47","1.5","1","1","1","2","1","Arc47.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","229.4461371472225721391","215.8897758193073457278","192.7071135013165985583","205.4749881788650043291","1277","3","1","4","222.7071135013165985583","162.7071135013165985583","5","12.7678746775484057707","0","60","1.5","1","1","1","0","1","Arc60.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","229.4461371472225721391","215.8897758193073457278","192.7071135013165985583","205.4749881788650043291","1277","4","1","4","222.7071135013165985583","162.7071135013165985583","5","12.7678746775484057707","0","60","1.5","1","1","1","0","1","Arc60.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","232.9843182812128929982","206.3312431835351503651","192.7071135013165985583","205.4749881788650043291","1277","4","1","4","222.7071135013165985583","162.7071135013165985583","5","12.7678746775484057707","0","60","1.5","1","1","1","0","1","Arc60.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","232.9843182812128929982","206.3312431835351503651","210.6997225508144140349","192.7071135013165985583","395","4","1","4","222.7071135013165985583","162.7071135013165985583","5","12.7678746775484057707","0","60","1.5","1","1","1","0","1","Arc60.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","232.9843182812128929982","206.3312431835351503651","210.6997225508144140349","192.7071135013165985583","395","4","1","4","230.1997225508144140349","191.1997225508144140349","5","17.9926090494978154766","0","39","1.5","1","1","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","232.9843182812128929982","206.3312431835351503651","210.6997225508144140349","192.7071135013165985583","395","5","1","4","230.1997225508144140349","191.1997225508144140349","5","17.9926090494978154766","0","39","1.5","1","1","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","232.5230969773483877816","216.634627389520090901","210.6997225508144140349","192.7071135013165985583","395","5","1","4","230.1997225508144140349","191.1997225508144140349","5","17.9926090494978154766","0","39","1.5","0","1","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","232.5230969773483877816","216.634627389520090901","210.6997225508144140349","210.6997225508144140349","308","5","1","4","230.1997225508144140349","191.1997225508144140349","5","17.9926090494978154766","0","39","1.5","1","1","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","232.5230969773483877816","216.634627389520090901","210.6997225508144140349","210.6997225508144140349","308","5","1","4","237.6997225508144140349","183.6997225508144140349","5","0","0","54","1.5","1","1","1","1","1","Arc54.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","begin_round","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","5","2","18.7749999999999985789","0","1","0","0","1","232.5230969773483877816","216.634627389520090901","210.6997225508144140349","210.6997225508144140349","308","6","1","4","237.6997225508144140349","183.6997225508144140349","5","0","0","54","1.5","1","1","1","1","1","Arc54.png"
